iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,4.27206,0.34428,4.20189,0.32471,4.06133,0.32519
1,200,2.14256,0.26672,2.25322,0.25934,2.20158,0.26723
2,300,2.03740,0.25624,2.14437,0.25703,2.14660,0.25407
3,400,1.89601,0.25418,1.90658,0.24764,1.91674,0.24960
4,500,1.94083,0.24829,1.85450,0.24277,1.84705,0.24523
5,600,1.83344,0.24424,1.84341,0.23756,1.87199,0.23979
6,700,1.78383,0.23891,1.80365,0.23054,1.91050,0.23663
7,800,1.87284,0.23399,1.79595,0.22910,1.79065,0.22835
8,900,1.78484,0.22931,1.89793,0.22739,1.88476,0.23235
9,1000,1.65721,0.23007,1.82826,0.22890,1.79654,0.22682
10,1100,1.84388,0.23037,1.81845,0.22659,1.91203,0.22599
11,1200,1.61968,0.22632,1.76264,0.22626,1.75896,0.22441
12,1300,1.71214,0.22745,1.76200,0.22378,1.85144,0.22270
13,1400,1.77593,0.22458,1.77402,0.22351,1.77389,0.22012
14,1500,1.80050,0.22532,1.79181,0.22166,1.77295,0.21860
15,1600,1.75000,0.22444,1.82315,0.22150,1.83689,0.21669
16,1700,1.72749,0.22684,1.81539,0.22143,1.87415,0.21986
17,1800,1.82963,0.22467,1.75975,0.21428,1.87759,0.21664
18,1900,1.83634,0.22283,1.77009,0.21442,1.83452,0.22116
19,2000,1.82709,0.22333,1.85536,0.21285,1.83998,0.21633
20,2100,1.73816,0.22290,1.84360,0.21459,1.85681,0.21773
21,2200,1.73819,0.21937,1.85419,0.21131,1.79878,0.21724
22,2300,1.89018,0.22087,1.76562,0.21233,1.74902,0.21549
23,2400,1.73087,0.22099,1.79685,0.21444,1.78418,0.21558
24,2500,1.68781,0.21974,1.85445,0.21358,1.80616,0.21215
25,2600,1.79805,0.22025,1.72176,0.20994,1.88154,0.21533
26,2700,1.79619,0.22144,1.76850,0.20912,1.92380,0.21581
27,2800,1.84728,0.21973,1.84482,0.21078,1.85245,0.21651
28,2900,1.77599,0.22189,1.83134,0.20825,1.72067,0.21934
29,3000,1.74844,0.22047,1.65962,0.20694,1.83109,0.22022
30,3100,1.79916,0.22069,1.75880,0.20559,1.94867,0.22018
31,3200,1.89034,0.22092,1.89386,0.20831,1.89167,0.22169
32,3300,1.76169,0.22380,1.83003,0.20876,1.79490,0.22272
33,3400,1.79803,0.22357,1.81740,0.20786,1.80145,0.22215
34,3500,1.70620,0.22482,1.80688,0.20955,1.94312,0.22513
35,3600,1.84102,0.22286,1.90517,0.21394,1.89480,0.22235
36,3700,1.72140,0.22413,1.76836,0.20838,1.78021,0.22630
37,3800,1.75956,0.22311,1.85080,0.20994,1.94106,0.22523
38,3900,1.78488,0.22580,1.77406,0.20912,1.85981,0.22514
39,4000,1.86999,0.22559,1.75321,0.21017,1.90643,0.22846
40,4100,1.79610,0.22718,1.74815,0.21145,1.87179,0.22637
41,4200,1.72283,0.22477,1.81515,0.21307,1.83315,0.22514
42,4300,1.66393,0.22334,1.88555,0.21265,1.88622,0.22518
43,4400,1.67990,0.22432,1.88158,0.21122,1.75260,0.22450
44,4500,1.91476,0.22405,1.86379,0.21067,1.84194,0.22557
45,4600,1.85759,0.22936,1.80322,0.21266,1.88267,0.22486
46,4700,1.91998,0.22904,1.81895,0.21103,1.88246,0.22448
47,4800,1.87929,0.22821,1.82245,0.21112,1.81314,0.22772
48,4900,1.79010,0.23101,1.83297,0.21201,1.78058,0.22463
49,5000,1.87652,0.22745,1.79986,0.21243,1.85868,0.22807
50,5100,1.83589,0.22672,1.77164,0.21373,1.84680,0.22885
51,5200,1.91995,0.22972,1.91749,0.21174,1.88525,0.22963
52,5300,1.80767,0.22897,1.88705,0.21498,1.91211,0.22948
53,5400,1.82795,0.23143,1.85975,0.21490,1.80084,0.22921
