iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
100,10100,-21.89215,3.08235,0.32849,-22.84256,2.55126,0.34245,-22.87883,3.01509,0.34132
101,10200,-21.84750,3.10744,0.32714,-22.75764,2.56783,0.34278,-23.00142,3.09825,0.33943
102,10300,-21.82926,3.05783,0.32747,-22.82684,2.61716,0.34155,-23.08376,3.17118,0.34462
103,10400,-21.93241,2.86939,0.32747,-22.90446,2.78973,0.34136,-23.03040,3.11517,0.34207
104,10500,-22.05607,2.84853,0.32927,-22.94364,3.01600,0.34170,-23.07523,3.46335,0.34005
105,10600,-21.85980,4.15875,0.32598,-22.91316,3.52585,0.34102,-23.16961,4.55547,0.34278
106,10700,-21.94005,3.00068,0.32504,-22.93994,2.95039,0.33914,-23.17238,4.17338,0.34029
107,10800,-21.97263,2.81990,0.32156,-22.92606,3.03572,0.34166,-23.11641,3.38439,0.33866
108,10900,-21.77450,3.32654,0.32731,-22.98642,3.24617,0.33951,-23.25138,2.80303,0.34162
109,11000,-21.90503,2.77167,0.32406,-23.06023,2.81064,0.34049,-23.21327,2.94243,0.33915
110,11100,-21.95003,3.18805,0.32221,-23.04967,3.24199,0.33974,-23.07579,3.10769,0.33732
111,11200,-22.04181,2.87558,0.32375,-23.17361,3.50663,0.33887,-23.41208,3.55754,0.33711
112,11300,-21.94063,2.71066,0.32428,-23.03872,3.02375,0.34061,-23.29513,3.05426,0.33787
113,11400,-21.99862,2.67488,0.31951,-23.43605,3.20535,0.33960,-23.36834,2.96952,0.34085
114,11500,-21.90812,2.68300,0.31893,-23.10241,3.29143,0.33924,-23.51161,3.29818,0.33838
115,11600,-21.88804,2.77423,0.32201,-23.36198,2.89396,0.34119,-23.37509,3.68833,0.33843
116,11700,-21.94431,2.71570,0.32058,-23.26749,3.33423,0.33720,-23.41226,3.91093,0.33871
117,11800,-21.98396,3.04276,0.31852,-23.52556,3.37644,0.33740,-23.45747,3.36245,0.33904
118,11900,-22.04501,3.00929,0.31887,-23.40205,3.29826,0.33820,-23.69821,3.13281,0.33887
119,12000,-21.97162,2.72870,0.32218,-23.42202,3.26203,0.33763,-23.59870,3.07248,0.33713
120,12100,-22.02052,3.20699,0.31748,-23.54717,3.43844,0.33604,-23.65161,2.83729,0.33409
121,12200,-22.07644,3.27260,0.31795,-23.52536,2.91157,0.33711,-23.70184,2.75797,0.33613
122,12300,-22.02777,3.30569,0.31856,-23.60343,3.22353,0.33462,-23.75297,3.19473,0.33609
123,12400,-21.95631,3.39246,0.31548,-23.74373,2.86577,0.33513,-23.75199,2.92700,0.33369
124,12500,-22.03335,2.96405,0.31668,-23.75596,3.22909,0.33680,-23.75092,2.79608,0.33417
125,12600,-21.99309,3.39095,0.31318,-23.83956,3.06633,0.33940,-23.79172,2.97146,0.33312
126,12700,-21.93257,2.94018,0.31288,-23.77938,3.06541,0.33377,-23.96181,3.37504,0.33389
127,12800,-22.00972,2.81319,0.31327,-23.96812,2.82100,0.33507,-23.80417,3.14416,0.33380
128,12900,-22.01575,2.83416,0.31534,-23.96244,2.71628,0.33398,-23.87425,3.16738,0.33218
129,13000,-22.07633,2.81901,0.31391,-23.86380,2.96664,0.33555,-24.03569,3.19992,0.32933
130,13100,-21.99227,2.88448,0.31275,-24.12737,3.39164,0.33404,-23.98368,2.89273,0.32857
131,13200,-22.08545,3.18719,0.31667,-24.08117,3.00152,0.33492,-23.91601,2.83960,0.33187
132,13300,-21.94027,3.40287,0.31518,-24.16156,2.93948,0.33313,-23.98714,2.80089,0.32836
133,13400,-22.13251,2.86348,0.31492,-24.32770,3.37238,0.33456,-24.05507,2.97564,0.32996
134,13500,-22.06224,3.20718,0.31230,-24.19532,3.02020,0.33225,-24.21608,3.30999,0.32962
135,13600,-22.22001,3.25160,0.31091,-24.23090,3.20521,0.33542,-24.05539,3.74715,0.32631
136,13700,-22.13043,3.06886,0.31143,-24.34326,3.03899,0.33377,-24.09976,3.26658,0.32612
137,13800,-22.15694,3.14161,0.31077,-24.31864,3.03583,0.33153,-24.10943,2.89864,0.32639
138,13900,-22.16850,3.28764,0.31285,-24.43979,3.57381,0.33399,-24.24489,2.89461,0.32447
139,14000,-22.18066,3.06745,0.30652,-24.43796,3.40835,0.33438,-24.08624,2.83579,0.32690
140,14100,-22.19988,3.24780,0.31014,-24.55497,3.36670,0.33305,-24.24004,3.12133,0.32244
