iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
89,9000,0.65999,0.08307,0.69819,0.08308,0.66111,0.08301
90,9100,0.65089,0.08183,0.67907,0.08212,0.64868,0.08231
91,9200,0.66518,0.08079,0.70178,0.08165,0.69881,0.08136
92,9300,0.67470,0.08039,0.68317,0.07989,0.70026,0.08011
93,9400,0.65920,0.07894,0.69169,0.07908,0.69848,0.07947
94,9500,0.66282,0.07817,0.68981,0.07829,0.69468,0.07792
95,9600,0.67759,0.07755,0.68657,0.07744,0.67665,0.07725
96,9700,0.65686,0.07654,0.70072,0.07665,0.67426,0.07675
97,9800,0.68991,0.07574,0.68692,0.07543,0.66529,0.07517
98,9900,0.67969,0.07525,0.68792,0.07441,0.68700,0.07532
99,10000,0.66522,0.07396,0.70102,0.07386,0.68892,0.07400
100,10100,0.68969,0.07350,0.69767,0.07358,0.68559,0.07352
101,10200,0.66369,0.07248,0.72207,0.07248,0.73436,0.07236
102,10300,0.67877,0.07211,0.69427,0.07161,0.68595,0.07178
103,10400,0.67560,0.07082,0.70101,0.07029,0.68569,0.07126
104,10500,0.68525,0.06984,0.74667,0.07018,0.68852,0.06987
105,10600,0.65953,0.06968,0.70999,0.06922,0.70387,0.06990
106,10700,0.65768,0.06858,0.70869,0.06885,0.68048,0.06859
107,10800,0.67105,0.06760,0.71889,0.06822,0.67410,0.06793
108,10900,0.68274,0.06699,0.72560,0.06702,0.67339,0.06702
109,11000,0.67968,0.06648,0.70851,0.06644,0.69002,0.06661
110,11100,0.66081,0.06582,0.70774,0.06569,0.69095,0.06602
111,11200,0.65911,0.06513,0.70932,0.06496,0.70415,0.06546
112,11300,0.69946,0.06472,0.72412,0.06500,0.71292,0.06448
113,11400,0.68365,0.06395,0.72330,0.06408,0.69802,0.06412
114,11500,0.67677,0.06345,0.71815,0.06296,0.71005,0.06320
115,11600,0.66032,0.06263,0.70546,0.06248,0.69871,0.06272
116,11700,0.67543,0.06215,0.72413,0.06207,0.72666,0.06149
117,11800,0.66788,0.06144,0.69652,0.06158,0.72677,0.06156
118,11900,0.67733,0.06070,0.70992,0.06066,0.71576,0.06088
119,12000,0.66319,0.06044,0.72431,0.06039,0.70916,0.06048
120,12100,0.69866,0.05948,0.72474,0.05945,0.71635,0.05985
121,12200,0.69181,0.05860,0.72166,0.05894,0.70215,0.05899
122,12300,0.65334,0.05854,0.72096,0.05839,0.72252,0.05839
123,12400,0.67969,0.05804,0.71379,0.05822,0.70750,0.05835
124,12500,0.67090,0.05714,0.72592,0.05727,0.71359,0.05734
125,12600,0.68978,0.05668,0.71613,0.05699,0.70858,0.05715
