iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
210,21100,1.00318,0.34000,1.22187,0.69542
211,21200,1.04135,0.33731,1.21291,0.68992
212,21300,1.09276,0.33466,1.06365,0.68430
213,21400,0.97654,0.33202,1.13568,0.68316
214,21500,1.06060,0.32938,1.06021,0.67967
215,21600,0.97517,0.32677,1.11201,0.67658
216,21700,1.14799,0.32425,1.07543,0.66613
217,21800,0.99359,0.32165,1.10949,0.66758
218,21900,0.99107,0.31906,1.20141,0.66118
219,22000,0.97699,0.31658,1.07722,0.65975
220,22100,1.00274,0.31405,1.15761,0.65537
221,22200,0.98002,0.31147,1.09112,0.65192
222,22300,1.01089,0.30896,0.95976,0.64520
223,22400,0.98739,0.30640,1.14333,0.64294
224,22500,0.98962,0.30376,1.17660,0.63786
225,22600,1.05881,0.30125,1.13509,0.63609
226,22700,0.99476,0.29868,1.14438,0.63375
227,22800,0.97797,0.29620,1.20547,0.62776
228,22900,0.99854,0.29359,1.24939,0.62503
229,23000,1.09007,0.29110,1.08429,0.61909
230,23100,0.94655,0.28860,1.01206,0.61472
231,23200,1.10914,0.28604,1.05763,0.61287
232,23300,1.03124,0.28361,0.96939,0.60775
233,23400,1.00000,0.28111,1.09901,0.60500
234,23500,1.00609,0.27866,1.08844,0.60110
235,23600,0.96195,0.27622,1.03750,0.59769
236,23700,0.92463,0.27382,1.10976,0.59718
237,23800,1.08192,0.27147,0.91846,0.58910
238,23900,0.92034,0.26906,1.03691,0.58560
239,24000,1.06136,0.26665,1.01949,0.58101
240,24100,1.01935,0.26434,1.05010,0.58058
241,24200,0.97366,0.26193,1.04120,0.57498
242,24300,1.09276,0.25958,0.98586,0.57158
243,24400,1.01177,0.25728,0.94608,0.57131
244,24500,1.05312,0.25495,1.17104,0.56638
245,24600,0.98323,0.25265,1.03337,0.56017
246,24700,1.04775,0.25035,0.97316,0.55936
247,24800,0.95539,0.24807,1.02269,0.55521
248,24900,0.97406,0.24581,1.01173,0.55125
