iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,21.34609,0.96341,21.82077,0.96326,22.00018,0.96321
1,200,9.95733,0.95668,11.46508,0.95673,11.57975,0.95618
2,300,3.62078,0.94681,4.78818,0.94667,4.66889,0.94680
3,400,1.26971,0.93701,1.54606,0.93711,1.53368,0.93701
4,500,1.20066,0.92878,1.24158,0.92884,1.23723,0.92869
5,600,1.17014,0.91990,1.23221,0.92011,1.24234,0.91999
6,700,1.23711,0.91087,1.22332,0.91116,1.25205,0.91062
7,800,1.22127,0.90177,1.21039,0.90190,1.25874,0.90158
8,900,1.22196,0.89328,1.23873,0.89301,1.27307,0.89324
9,1000,1.20441,0.88442,1.23988,0.88435,1.27723,0.88421
10,1100,1.24357,0.87610,1.20640,0.87614,1.24912,0.87554
11,1200,1.21274,0.86766,1.20899,0.86730,1.27099,0.86734
12,1300,1.24802,0.85921,1.20825,0.85880,1.26188,0.85906
13,1400,1.22611,0.85083,1.22364,0.85065,1.22568,0.85051
14,1500,1.22840,0.84251,1.21243,0.84229,1.22321,0.84220
15,1600,1.25767,0.83400,1.19371,0.83397,1.21527,0.83396
16,1700,1.22052,0.82591,1.23001,0.82566,1.21016,0.82568
17,1800,1.25439,0.81751,1.20576,0.81755,1.21270,0.81769
18,1900,1.25660,0.80957,1.22670,0.80970,1.21183,0.80935
19,2000,1.25007,0.80167,1.21534,0.80145,1.24418,0.80150
20,2100,1.26387,0.79378,1.21837,0.79361,1.23217,0.79362
21,2200,1.29275,0.78551,1.21645,0.78559,1.22167,0.78529
22,2300,1.25399,0.77756,1.23664,0.77744,1.24091,0.77723
23,2400,1.32824,0.76954,1.19818,0.76956,1.24310,0.76939
24,2500,1.28782,0.76175,1.21196,0.76181,1.22754,0.76138
25,2600,1.33758,0.75398,1.17538,0.75405,1.24722,0.75356
26,2700,1.31598,0.74582,1.20449,0.74582,1.20028,0.74554
27,2800,1.27131,0.73814,1.21242,0.73784,1.21094,0.73781
28,2900,1.29990,0.73028,1.25894,0.73038,1.23744,0.72991
29,3000,1.28452,0.72234,1.24228,0.72249,1.21385,0.72228
30,3100,1.32875,0.71450,1.25492,0.71430,1.24671,0.71443
31,3200,1.28629,0.70671,1.21012,0.70647,1.23871,0.70606
32,3300,1.30717,0.69878,1.21472,0.69852,1.24392,0.69863
33,3400,1.28551,0.69098,1.21097,0.69062,1.24746,0.69060
34,3500,1.30507,0.68284,1.23485,0.68277,1.28536,0.68256
35,3600,1.35945,0.67512,1.22733,0.67512,1.25013,0.67488
36,3700,1.33910,0.66690,1.22081,0.66685,1.24353,0.66685
37,3800,1.34628,0.65932,1.21934,0.65919,1.24257,0.65887
38,3900,1.32577,0.65153,1.24694,0.65121,1.26002,0.65134
39,4000,1.32622,0.64375,1.25252,0.64354,1.27324,0.64310
40,4100,1.36059,0.63571,1.26268,0.63582,1.26935,0.63546
41,4200,1.33266,0.62842,1.28261,0.62800,1.23598,0.62794
42,4300,1.30351,0.62043,1.24711,0.62051,1.27857,0.62050
43,4400,1.29532,0.61266,1.28011,0.61244,1.27472,0.61272
44,4500,1.36580,0.60505,1.24623,0.60486,1.29871,0.60477
45,4600,1.32036,0.59722,1.26493,0.59734,1.27985,0.59707
46,4700,1.32263,0.58967,1.29104,0.58956,1.28506,0.58974
47,4800,1.34235,0.58213,1.28623,0.58171,1.26167,0.58179
48,4900,1.35194,0.57444,1.27388,0.57426,1.27650,0.57409
49,5000,1.39832,0.56652,1.26902,0.56650,1.30954,0.56638
50,5100,1.34369,0.55873,1.29385,0.55852,1.27725,0.55827
51,5200,1.34642,0.55092,1.26092,0.55075,1.29057,0.55078
52,5300,1.34951,0.54312,1.30081,0.54304,1.28245,0.54315
53,5400,1.34192,0.53548,1.27037,0.53540,1.29242,0.53483
54,5500,1.37036,0.52755,1.28447,0.52745,1.32730,0.52751
55,5600,1.34504,0.51987,1.32603,0.51990,1.27555,0.51965
56,5700,1.36698,0.51242,1.30121,0.51203,1.33160,0.51215
57,5800,1.36341,0.50442,1.32042,0.50437,1.31149,0.50431
58,5900,1.31921,0.49676,1.31594,0.49659,1.28178,0.49664
59,6000,1.36477,0.48922,1.34120,0.48904,1.31263,0.48882
60,6100,1.38107,0.48188,1.33465,0.48144,1.30878,0.48152
61,6200,1.41165,0.47405,1.32120,0.47414,1.27920,0.47390
62,6300,1.34496,0.46661,1.36714,0.46627,1.34332,0.46634
63,6400,1.37927,0.45904,1.36579,0.45869,1.28439,0.45883
64,6500,1.38127,0.45142,1.33933,0.45125,1.32081,0.45150
65,6600,1.40931,0.44400,1.33157,0.44391,1.34089,0.44375
66,6700,1.43852,0.43632,1.36927,0.43636,1.36232,0.43630
67,6800,1.33776,0.42867,1.36845,0.42858,1.36332,0.42862
68,6900,1.34062,0.42143,1.36493,0.42128,1.32914,0.42102
69,7000,1.40608,0.41388,1.39628,0.41354,1.33898,0.41354
70,7100,1.35592,0.40630,1.39663,0.40634,1.35200,0.40606
71,7200,1.33820,0.39887,1.38530,0.39882,1.36201,0.39863
72,7300,1.37500,0.39187,1.40705,0.39140,1.37109,0.39133
73,7400,1.32995,0.38412,1.38825,0.38405,1.32954,0.38393
74,7500,1.34550,0.37702,1.37432,0.37669,1.35166,0.37661
75,7600,1.38036,0.36952,1.37869,0.36961,1.39378,0.36957
76,7700,1.37927,0.36259,1.41100,0.36224,1.37714,0.36239
77,7800,1.35187,0.35527,1.40730,0.35517,1.34625,0.35501
78,7900,1.35021,0.34807,1.37659,0.34808,1.35086,0.34788
79,8000,1.40054,0.34111,1.39169,0.34092,1.34333,0.34095
80,8100,1.37709,0.33407,1.38112,0.33404,1.36524,0.33408
81,8200,1.36595,0.32733,1.38084,0.32722,1.32336,0.32708
82,8300,1.36686,0.32044,1.40549,0.32033,1.38633,0.32037
83,8400,1.40738,0.31356,1.42417,0.31353,1.37526,0.31372
84,8500,1.41495,0.30701,1.42233,0.30685,1.34933,0.30666
85,8600,1.35853,0.30033,1.42059,0.30029,1.35801,0.30020
86,8700,1.33762,0.29385,1.42678,0.29378,1.35762,0.29363
87,8800,1.35012,0.28712,1.43237,0.28708,1.39473,0.28709
88,8900,1.41288,0.28087,1.42505,0.28061,1.41409,0.28064
89,9000,1.31539,0.27451,1.43180,0.27419,1.38735,0.27408
90,9100,1.36687,0.26804,1.39179,0.26801,1.40272,0.26794
91,9200,1.33735,0.26199,1.43161,0.26176,1.37977,0.26203
92,9300,1.39069,0.25572,1.40574,0.25551,1.42098,0.25549
93,9400,1.40721,0.24971,1.47233,0.24960,1.37985,0.24963
94,9500,1.38232,0.24376,1.43239,0.24359,1.38621,0.24358
95,9600,1.37157,0.23750,1.45232,0.23755,1.41330,0.23745
96,9700,1.40956,0.23183,1.43590,0.23200,1.42989,0.23154
97,9800,1.39304,0.22614,1.47126,0.22604,1.40309,0.22594
98,9900,1.41308,0.22048,1.44598,0.22019,1.39491,0.22018
99,10000,1.38200,0.21477,1.41123,0.21476,1.38603,0.21465
100,10100,1.35806,0.20937,1.47308,0.20917,1.41915,0.20930
101,10200,1.37305,0.20362,1.43196,0.20371,1.37954,0.20348
102,10300,1.32405,0.19820,1.46323,0.19827,1.39833,0.19801
103,10400,1.32727,0.19318,1.43312,0.19308,1.38058,0.19296
104,10500,1.36612,0.18777,1.44860,0.18771,1.41524,0.18769
105,10600,1.39336,0.18291,1.46210,0.18266,1.43371,0.18268
106,10700,1.30878,0.17782,1.47828,0.17775,1.41181,0.17750
