iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,4_maddpg_actor_loss,4_maddpg_critic_loss
36,3700,-0.27341,1.03460,-0.33614,0.98177,-0.46999,0.87152,-0.87717,0.80490
37,3800,-0.29150,1.00270,-0.36558,0.95418,-0.48875,1.01773,-0.90343,0.82789
38,3900,-0.28533,0.89626,-0.37367,1.04258,-0.50370,0.97399,-0.93167,0.73787
39,4000,-0.31291,0.98501,-0.38392,0.97465,-0.49688,1.00626,-0.94455,0.78723
40,4100,-0.31570,0.94686,-0.39935,0.96732,-0.49910,0.95173,-0.94603,0.72929
41,4200,-0.32104,0.96377,-0.39987,1.04135,-0.50691,1.02061,-0.93199,0.78185
42,4300,-0.32551,0.95444,-0.42978,0.95979,-0.54344,1.05570,-0.94440,0.83814
43,4400,-0.34069,1.02340,-0.42048,1.02563,-0.50178,0.98720,-0.95555,0.79885
44,4500,-0.34590,0.91753,-0.43270,0.99171,-0.53798,1.02472,-0.94517,0.80989
45,4600,-0.36497,1.03034,-0.44696,1.03810,-0.55753,1.03826,-0.97445,0.78104
46,4700,-0.36050,0.93737,-0.45085,1.00667,-0.56088,0.99893,-0.98856,0.86660
47,4800,-0.39459,1.05736,-0.45428,0.98599,-0.55751,0.91467,-1.01668,0.79288
48,4900,-0.38672,0.98314,-0.45078,0.87687,-0.58015,0.97690,-0.97497,0.82349
49,5000,-0.44075,1.05456,-0.47099,0.99079,-0.60550,1.01977,-1.01246,0.85923
50,5100,-0.42660,1.03216,-0.47465,0.99115,-0.59623,0.97405,-1.02300,0.85650
51,5200,-0.41439,0.98362,-0.49666,1.01075,-0.58026,0.94752,-1.01786,0.88091
52,5300,-0.44621,1.02052,-0.50217,0.94046,-0.59988,0.98709,-1.05416,0.84786
53,5400,-0.45986,1.01845,-0.50397,0.96834,-0.61297,0.99764,-1.03793,0.89062
54,5500,-0.46299,1.07394,-0.50603,0.97350,-0.62277,1.01288,-1.06664,0.78536
55,5600,-0.47387,1.00039,-0.50947,0.97484,-0.63396,1.05630,-1.04526,0.88105
56,5700,-0.47894,1.04669,-0.51946,0.99168,-0.61561,1.03122,-1.04045,0.92030
57,5800,-0.50834,0.98951,-0.53972,1.00784,-0.63296,0.95227,-1.07006,0.85500
58,5900,-0.52630,1.05215,-0.51436,0.97446,-0.66067,1.00232,-1.09324,0.81801
59,6000,-0.50804,0.91135,-0.54238,1.01393,-0.68845,1.04975,-1.07379,0.85307
60,6100,-0.53975,1.02261,-0.55169,1.06348,-0.67337,0.94198,-1.09582,0.89400
61,6200,-0.53789,1.05039,-0.56484,1.02807,-0.68859,0.95825,-1.10683,0.88890
62,6300,-0.54710,0.95944,-0.57336,1.03945,-0.71118,1.07086,-1.08909,0.93116
63,6400,-0.56774,1.04392,-0.56475,0.99418,-0.72495,1.08621,-1.07797,0.82775
64,6500,-0.56071,0.97409,-0.59355,1.14161,-0.73084,1.01906,-1.10370,0.84206
65,6600,-0.59286,1.02284,-0.59963,0.99545,-0.74026,1.03768,-1.10252,0.89314
66,6700,-0.57720,0.99956,-0.61294,1.01251,-0.76321,0.99914,-1.10084,0.90693
67,6800,-0.60252,1.04814,-0.63457,1.05099,-0.76276,0.98661,-1.06907,0.88277
68,6900,-0.62737,1.01468,-0.60974,0.94068,-0.73094,1.02064,-1.10401,0.87215
69,7000,-0.63411,1.01892,-0.63733,1.01691,-0.77243,0.99417,-1.09802,0.84098
70,7100,-0.64000,0.93555,-0.66319,1.00539,-0.78640,0.99791,-1.09635,0.92412
71,7200,-0.66138,1.02778,-0.65116,1.00404,-0.81940,1.06639,-1.09932,0.92512
72,7300,-0.67741,0.99384,-0.64288,1.01808,-0.83245,1.06795,-1.09951,0.94533
73,7400,-0.69314,1.08057,-0.65801,1.04278,-0.81690,1.01976,-1.07946,0.91780
74,7500,-0.69215,1.05185,-0.68504,0.96068,-0.86390,1.04322,-1.09367,0.89574
75,7600,-0.70862,1.01196,-0.65328,0.98349,-0.83398,0.97207,-1.08586,0.89457
76,7700,-0.73568,1.05885,-0.67771,1.05537,-0.86765,1.05733,-1.04588,0.94070
77,7800,-0.76293,1.05638,-0.68611,1.04395,-0.90080,1.07601,-1.06456,0.95542
78,7900,-0.77341,1.07871,-0.69580,1.12045,-0.90067,1.04000,-1.03906,0.94373
79,8000,-0.75819,1.03874,-0.69466,0.98213,-0.95812,1.15319,-1.05320,0.92837
80,8100,-0.76581,1.04692,-0.69120,1.03663,-0.95321,1.07396,-1.03748,0.97739
81,8200,-0.75203,1.01840,-0.67112,1.03372,-0.92039,1.16252,-1.08631,0.88965
82,8300,-0.75719,1.07945,-0.68968,1.08776,-0.90154,1.06747,-1.07147,0.92915
83,8400,-0.74575,1.01183,-0.69119,0.98930,-0.91481,1.10359,-1.10978,0.92555
84,8500,-0.74646,1.02392,-0.71289,1.11615,-0.88684,1.09945,-1.06792,0.94193
85,8600,-0.73264,1.03743,-0.69312,1.08488,-0.89293,1.03688,-1.09099,0.94949
86,8700,-0.77790,1.05749,-0.72552,1.09063,-0.88843,1.15209,-1.05452,0.95649
87,8800,-0.79627,1.05434,-0.71669,1.06195,-0.87977,1.11769,-1.06300,0.92380
88,8900,-0.78981,1.02948,-0.73714,1.04050,-0.87703,1.10030,-1.03967,0.91977
89,9000,-0.82543,1.04904,-0.71093,0.99538,-0.90699,1.08946,-1.05798,0.91271
90,9100,-0.82043,1.09752,-0.75888,1.01004,-0.95097,1.08559,-1.04639,0.97182
91,9200,-0.87603,1.09601,-0.75273,1.00039,-0.94167,1.11762,-1.03661,0.95277
92,9300,-0.81194,1.01174,-0.74524,1.04449,-0.95892,1.15025,-1.05927,0.93073
93,9400,-0.83959,1.09249,-0.73046,0.98083,-0.96087,1.16765,-1.08012,0.87908
94,9500,-0.84389,1.06357,-0.73491,1.02473,-0.98266,1.14942,-1.08263,0.95500
95,9600,-0.82604,1.05377,-0.73265,0.98630,-0.95378,1.22500,-1.07193,0.98747
96,9700,-0.87221,1.07239,-0.76150,1.06373,-0.99483,1.17437,-1.08797,0.94343
97,9800,-0.85522,1.04491,-0.75360,1.05798,-1.01385,1.16033,-1.06816,0.93256
98,9900,-0.85691,1.05771,-0.76316,1.00736,-1.00122,1.16406,-1.05993,0.93588
99,10000,-0.88535,1.12867,-0.78407,1.08183,-1.01216,1.26083,-1.05577,0.95593
100,10100,-0.87695,1.03701,-0.78352,1.00694,-1.01329,1.18206,-1.04122,0.99657
101,10200,-0.88263,1.05099,-0.77587,1.05606,-1.03468,1.16363,-1.06930,0.92124
102,10300,-0.89211,1.07372,-0.79370,1.01019,-1.04772,1.16411,-1.03125,0.93349
103,10400,-0.88403,1.11799,-0.77908,1.04839,-1.01510,1.15610,-1.02815,0.93609
104,10500,-0.94391,1.14945,-0.79575,1.03646,-1.01149,1.17226,-1.02742,0.91508
105,10600,-0.92602,1.12237,-0.77860,1.07086,-1.01822,1.17812,-1.02251,0.96471
106,10700,-0.92397,1.05749,-0.76978,1.04248,-1.02182,1.15771,-1.02820,0.96090
107,10800,-0.91945,1.04641,-0.80562,1.07715,-1.05748,1.19454,-1.03265,0.96277
108,10900,-0.91799,1.11479,-0.78787,0.99680,-1.01696,1.12213,-1.04338,0.87076
109,11000,-0.95199,1.10975,-0.77627,0.98387,-0.99668,1.18992,-1.04553,0.90099
110,11100,-0.93119,1.08528,-0.74894,1.00374,-1.02937,1.15184,-1.04545,0.90081
111,11200,-0.95589,1.12907,-0.76102,1.02737,-1.04312,1.15163,-1.01858,0.90585
112,11300,-0.96919,1.11067,-0.80162,1.04772,-1.06436,1.18012,-1.02599,0.92590
113,11400,-0.94560,1.08919,-0.79339,1.03692,-1.07375,1.15466,-0.99755,0.94251
114,11500,-0.98281,1.09560,-0.77508,1.02441,-1.08449,1.24095,-1.01299,0.89761
115,11600,-0.98657,1.15786,-0.82127,1.14267,-1.02635,1.16623,-1.00303,0.91411
116,11700,-1.00025,1.17536,-0.84772,1.13113,-1.06112,1.24849,-1.00682,0.98492
117,11800,-0.98302,1.17364,-0.77860,1.05915,-1.04177,1.21865,-0.97267,1.01657
118,11900,-0.97952,1.15730,-0.76819,1.05048,-1.08614,1.27671,-0.98851,0.97927
119,12000,-0.99256,1.17304,-0.82183,1.19665,-1.05969,1.30514,-0.98857,1.01264
120,12100,-1.00688,1.16718,-0.78611,1.15953,-1.02724,1.21812,-0.98818,1.02012
121,12200,-0.99181,1.16387,-0.76610,1.09616,-1.04271,1.20624,-0.99709,1.03107
122,12300,-1.04659,1.20820,-0.80335,1.09409,-1.06239,1.32401,-0.96010,1.02270
123,12400,-1.04632,1.24630,-0.79097,1.14064,-1.05283,1.25644,-0.94804,1.10073
124,12500,-1.03174,1.18382,-0.82976,1.16471,-1.01290,1.22997,-0.99404,0.96430
125,12600,-1.01478,1.22614,-0.81668,1.15230,-1.06284,1.25782,-0.97940,1.08428
126,12700,-1.05332,1.19417,-0.80666,1.10708,-1.02927,1.22750,-0.96677,1.06541
127,12800,-1.04037,1.24593,-0.78211,1.10022,-1.06563,1.15644,-0.99646,1.05878
128,12900,-1.08498,1.23270,-0.77288,1.06528,-1.07447,1.24880,-0.96233,1.07966
129,13000,-1.06567,1.24203,-0.79489,1.13834,-1.06382,1.17004,-0.93802,1.04283
130,13100,-1.09435,1.23282,-0.77704,1.09476,-1.09674,1.24475,-0.97098,1.02797
131,13200,-1.10146,1.24004,-0.83139,1.13737,-1.10282,1.23848,-1.00463,1.04388
132,13300,-1.10081,1.22948,-0.82474,1.11336,-1.13308,1.26482,-0.98923,0.95853
133,13400,-1.05398,1.13468,-0.80300,1.16298,-1.11731,1.21523,-0.97116,1.06855
134,13500,-1.03016,1.20070,-0.79844,1.10489,-1.12437,1.24690,-0.97597,1.00191
135,13600,-1.07959,1.20125,-0.78590,1.11307,-1.13912,1.22595,-0.97782,1.06704
136,13700,-1.05682,1.16416,-0.80478,1.16385,-1.13049,1.26955,-0.96663,1.05159
137,13800,-1.04548,1.21678,-0.77144,1.10494,-1.11436,1.20763,-0.95960,1.06845
138,13900,-1.06863,1.17520,-0.76707,1.10855,-1.13925,1.16560,-0.97846,0.98794
139,14000,-1.07490,1.19625,-0.78688,1.13734,-1.16925,1.19219,-0.96776,1.00620
140,14100,-1.09419,1.21632,-0.80901,1.08975,-1.19640,1.21913,-0.97668,0.99013
141,14200,-1.10195,1.23746,-0.78230,1.06878,-1.18487,1.22813,-0.96342,1.02727
142,14300,-1.06320,1.18320,-0.80580,1.10015,-1.17009,1.27542,-0.92812,1.02439
143,14400,-1.07626,1.24386,-0.77656,1.10710,-1.17762,1.25944,-0.92702,0.99589
144,14500,-1.04100,1.15992,-0.76459,1.02915,-1.17983,1.21625,-0.95877,0.98270
145,14600,-1.04253,1.21187,-0.80580,1.19977,-1.15495,1.20704,-0.93411,1.04460
146,14700,-1.04164,1.14056,-0.81183,1.16717,-1.16343,1.24568,-0.92252,1.04428
147,14800,-1.03759,1.21581,-0.83880,1.16089,-1.12852,1.19449,-0.89237,1.05938
148,14900,-1.01950,1.18900,-0.78855,1.24364,-1.15091,1.24427,-0.92372,1.03011
149,15000,-0.97163,1.17345,-0.78249,1.23553,-1.14128,1.23053,-0.90920,1.06374
150,15100,-1.01119,1.19914,-0.78251,1.19725,-1.12086,1.22923,-0.91218,1.02635
151,15200,-0.95150,1.23088,-0.78523,1.25121,-1.10563,1.26509,-0.87729,1.06619
152,15300,-0.95070,1.19989,-0.78305,1.21027,-1.11493,1.24107,-0.86702,1.11520
153,15400,-0.93536,1.17423,-0.80999,1.25602,-1.12328,1.22072,-0.89456,1.07518
154,15500,-0.90299,1.18662,-0.78699,1.19909,-1.10117,1.18288,-0.89439,1.01174
155,15600,-0.90516,1.22814,-0.77159,1.20951,-1.11218,1.21006,-0.91852,1.04764
156,15700,-0.93013,1.22004,-0.78808,1.28634,-1.09871,1.27992,-0.88165,1.01228
157,15800,-0.95160,1.22631,-0.74621,1.15741,-1.09212,1.23857,-0.91003,1.01343
158,15900,-0.88760,1.16703,-0.73751,1.20435,-1.04711,1.20631,-0.91176,1.02458
159,16000,-0.88440,1.16518,-0.73058,1.20492,-1.02791,1.21550,-0.91850,1.00452
160,16100,-0.84386,1.17829,-0.74396,1.30142,-1.02282,1.22498,-0.90016,1.02277
161,16200,-0.84012,1.19057,-0.73292,1.29203,-1.02799,1.23379,-0.90124,1.04969
162,16300,-0.84415,1.21642,-0.71103,1.24154,-0.98702,1.21259,-0.92563,1.00182
163,16400,-0.81980,1.22014,-0.69919,1.25988,-1.03605,1.23613,-0.91584,1.01894
164,16500,-0.85518,1.13648,-0.69104,1.17961,-0.97065,1.20137,-0.93216,0.97755
165,16600,-0.82736,1.16731,-0.68791,1.25885,-0.99208,1.24503,-0.89426,1.12344
166,16700,-0.79265,1.16566,-0.71251,1.18113,-0.97160,1.23490,-0.92988,1.03726
167,16800,-0.79861,1.18723,-0.69183,1.19370,-0.97502,1.21341,-0.91047,1.00847
168,16900,-0.78848,1.20023,-0.67963,1.19501,-0.95900,1.24527,-0.93843,0.98972
169,17000,-0.80131,1.20679,-0.70729,1.21537,-0.96748,1.19144,-0.91094,1.10112
170,17100,-0.78765,1.16585,-0.71089,1.27951,-0.94306,1.21166,-0.92302,1.00154
171,17200,-0.80538,1.19399,-0.77178,1.22243,-0.96517,1.17145,-0.87703,1.08052
172,17300,-0.81432,1.12468,-0.73959,1.20908,-0.96071,1.15777,-0.89572,1.03889
173,17400,-0.79629,1.10777,-0.73676,1.17918,-0.97138,1.22361,-0.93267,0.98113
174,17500,-0.80116,1.13714,-0.73891,1.24181,-0.95493,1.22583,-0.93646,1.07529
175,17600,-0.81546,1.17429,-0.74343,1.21267,-0.93986,1.19253,-0.94473,0.96501
176,17700,-0.76123,1.08620,-0.72817,1.21876,-0.94478,1.20128,-0.99264,1.01013
177,17800,-0.78393,1.10978,-0.74828,1.17627,-0.87898,1.06628,-0.98988,1.00128
178,17900,-0.78460,1.17630,-0.73699,1.12197,-0.95154,1.10649,-0.98189,0.96549
179,18000,-0.77292,1.08140,-0.74966,1.13612,-0.89779,1.14818,-1.00323,0.96545
180,18100,-0.76842,1.07050,-0.75958,1.12047,-0.93588,1.13944,-0.96509,0.97120
181,18200,-0.74508,1.11809,-0.72602,1.16670,-0.85004,1.10474,-0.98723,0.96100
182,18300,-0.71573,1.05814,-0.71872,1.15979,-0.84361,1.08016,-0.97943,0.99348
183,18400,-0.70700,1.12750,-0.72732,1.13425,-0.84806,1.08329,-1.06432,0.94874
184,18500,-0.70787,1.08486,-0.74673,1.17184,-0.87270,1.11029,-0.99825,0.93036
185,18600,-0.71467,1.05160,-0.73395,1.08077,-0.88522,1.12727,-0.99997,0.95979
186,18700,-0.69051,1.00209,-0.73369,1.14131,-0.82959,1.13874,-1.00141,0.95245
187,18800,-0.68631,1.02502,-0.73850,1.13356,-0.86791,1.12947,-0.97820,0.94639
188,18900,-0.67382,0.98888,-0.72659,1.08554,-0.88151,1.12261,-1.01032,0.95624
189,19000,-0.68851,1.06297,-0.75740,1.13843,-0.86111,1.08228,-0.99725,0.97017
190,19100,-0.65597,0.99626,-0.76437,1.16912,-0.83421,1.09956,-0.99189,0.96567
191,19200,-0.67224,1.12051,-0.67060,1.03189,-0.82497,1.10397,-1.02793,0.98738
192,19300,-0.66681,1.07680,-0.70825,1.11165,-0.78547,1.12035,-1.02593,1.00114
193,19400,-0.67357,1.06737,-0.72130,1.15326,-0.80104,1.10452,-1.03763,0.91042
194,19500,-0.64499,1.10086,-0.71409,1.12165,-0.76032,1.07974,-1.01716,1.01785
195,19600,-0.65958,1.08200,-0.74006,1.18830,-0.73525,1.01391,-1.02230,0.94765
196,19700,-0.63052,1.10987,-0.68640,1.07484,-0.74479,1.15895,-1.00815,0.98231
197,19800,-0.62903,1.02690,-0.71760,1.21113,-0.73073,1.10579,-0.98534,0.98702
198,19900,-0.61757,0.99483,-0.67857,1.19300,-0.75385,1.11531,-1.01384,0.98722
199,20000,-0.61128,1.07526,-0.68391,1.19478,-0.71161,1.12257,-1.00091,0.96777
200,20100,-0.63113,1.15453,-0.65918,1.15918,-0.71978,1.04460,-1.00685,1.03029
201,20200,-0.62928,1.08397,-0.65442,1.15342,-0.69172,1.12387,-1.00434,1.00573
202,20300,-0.63151,1.11697,-0.63673,1.17199,-0.65932,1.07973,-1.04464,0.96177
203,20400,-0.63423,1.09910,-0.64695,1.15751,-0.68781,1.10347,-1.05248,1.00179
204,20500,-0.60716,1.08365,-0.63317,1.16494,-0.64443,1.02110,-1.01545,0.97012
205,20600,-0.59639,1.10020,-0.61205,1.18254,-0.62083,1.09057,-1.02299,1.05948
206,20700,-0.58772,1.10446,-0.62835,1.08095,-0.60076,1.05435,-1.03814,0.99568
207,20800,-0.61834,1.16754,-0.62770,1.11886,-0.64987,1.16858,-1.04398,1.03040
208,20900,-0.59417,1.11131,-0.64863,1.20289,-0.62601,1.07399,-1.01158,1.04221
209,21000,-0.57463,1.10335,-0.65749,1.22417,-0.58255,1.03579,-1.06131,0.98557
210,21100,-0.55048,1.12492,-0.64958,1.12313,-0.59525,1.16545,-1.06259,0.96776
211,21200,-0.57757,1.00277,-0.63982,1.12262,-0.60418,1.06169,-1.05901,0.95904
212,21300,-0.60843,1.13752,-0.65423,1.10028,-0.55829,1.10703,-1.02068,1.07686
213,21400,-0.55053,1.02489,-0.62387,1.08670,-0.52752,0.95305,-1.04932,0.92496
214,21500,-0.52970,1.06249,-0.64307,1.12347,-0.53979,1.02123,-1.02211,1.04753
215,21600,-0.53968,1.06584,-0.62611,1.07958,-0.56476,1.09744,-1.02494,1.02217
216,21700,-0.51425,1.06527,-0.64059,1.09108,-0.51296,1.02215,-1.07539,0.95810
217,21800,-0.52599,1.04594,-0.65453,1.12012,-0.53561,1.06820,-1.06888,0.98464
218,21900,-0.50378,0.99269,-0.63648,1.09082,-0.52070,1.08885,-1.04916,0.97331
219,22000,-0.55155,1.05299,-0.63265,1.05420,-0.53601,1.10624,-1.05805,0.95891
220,22100,-0.53201,1.00434,-0.66187,1.08691,-0.52043,1.07518,-1.02251,0.96587
221,22200,-0.54793,1.05461,-0.65814,1.11383,-0.54329,1.07747,-1.06048,1.05072
222,22300,-0.55726,1.05691,-0.61151,1.14160,-0.54941,1.05003,-1.08926,0.98971
223,22400,-0.52807,1.04076,-0.63024,1.12466,-0.54939,1.07293,-1.03814,1.02870
224,22500,-0.53113,1.02330,-0.64428,1.16010,-0.57288,1.17683,-1.06962,0.98688
225,22600,-0.53282,1.08254,-0.60800,1.06077,-0.60000,1.10609,-1.08569,0.93152
226,22700,-0.57409,1.12816,-0.61216,1.11565,-0.62998,1.17336,-1.10187,0.99278
227,22800,-0.56098,1.11484,-0.64379,1.11892,-0.58108,1.18328,-1.09408,1.01358
228,22900,-0.63515,1.17963,-0.61382,1.05631,-0.68965,1.11918,-1.07395,1.04719
229,23000,-0.64350,1.15533,-0.59971,1.06787,-0.74066,1.23270,-1.08772,0.94163
230,23100,-0.68166,1.11023,-0.62145,1.11118,-0.77801,1.21612,-1.06706,1.02329
231,23200,-0.72870,1.17519,-0.60612,1.09775,-0.85889,1.25240,-1.07030,1.02497
232,23300,-0.75093,1.19781,-0.61613,1.10485,-0.87752,1.27893,-1.11380,1.02894
233,23400,-0.78348,1.23338,-0.60465,1.06571,-0.87893,1.31769,-1.06387,0.99466
234,23500,-0.81394,1.18254,-0.63907,1.14435,-0.91559,1.33710,-1.10722,0.97731
235,23600,-0.86694,1.24411,-0.61766,1.09354,-0.98359,1.29412,-1.11506,0.99736
236,23700,-0.89817,1.25754,-0.59900,1.09563,-1.07236,1.36106,-1.09754,1.00127
237,23800,-0.93933,1.22507,-0.59143,1.10033,-1.01311,1.30472,-1.10253,0.98553
238,23900,-0.99670,1.27155,-0.59203,1.10044,-1.09181,1.34016,-1.10851,0.98362
239,24000,-0.98699,1.30258,-0.57929,1.09745,-1.13607,1.37617,-1.07537,0.93902
240,24100,-1.03828,1.27314,-0.62125,1.12082,-1.13593,1.42089,-1.11558,0.99714
241,24200,-1.08316,1.28359,-0.60406,1.12096,-1.18276,1.32967,-1.12075,0.99709
242,24300,-1.07324,1.25922,-0.61855,1.08171,-1.29553,1.42854,-1.10153,1.03051
243,24400,-1.13867,1.20291,-0.63992,1.07855,-1.23592,1.38814,-1.11089,1.02117
244,24500,-1.14658,1.24789,-0.58600,1.11391,-1.33044,1.48663,-1.10814,1.03052
245,24600,-1.21893,1.31436,-0.62247,1.12457,-1.25568,1.37041,-1.09302,1.03320
246,24700,-1.22100,1.26941,-0.60851,1.05066,-1.36845,1.40143,-1.11485,0.97212
247,24800,-1.24987,1.29465,-0.61708,1.08069,-1.36299,1.35212,-1.11351,1.03140
248,24900,-1.33521,1.31225,-0.62090,1.11428,-1.43079,1.51425,-1.12467,1.00823
