iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
95,9600,-7.84864,1.45879,0.07355,1.95545,-8.17021,1.46840,0.07350,1.95558
96,9700,-7.77045,1.51982,0.07201,1.95423,-8.05023,1.46884,0.07190,1.95417
97,9800,-7.67143,1.51011,0.07019,1.95053,-7.95544,1.47926,0.07017,1.95005
98,9900,-7.62600,1.45951,0.06872,1.94906,-7.85621,1.57082,0.06859,1.95010
99,10000,-7.52532,1.46097,0.06702,1.94803,-7.78889,1.47192,0.06695,1.94631
100,10100,-7.44511,1.54098,0.06551,1.94436,-7.70983,1.50064,0.06552,1.94417
101,10200,-7.28613,1.52353,0.06402,1.94208,-7.59067,1.56636,0.06410,1.94148
102,10300,-7.19265,1.51670,0.06276,1.93918,-7.58084,1.52763,0.06255,1.93967
103,10400,-7.15378,1.51771,0.06121,1.93873,-7.49328,1.62063,0.06142,1.93764
104,10500,-7.07010,1.54611,0.05985,1.93581,-7.39842,1.47943,0.05987,1.93456
105,10600,-7.00554,1.52689,0.05847,1.93373,-7.27937,1.52826,0.05867,1.93369
106,10700,-6.95084,1.51715,0.05719,1.93090,-7.22027,1.53532,0.05731,1.93048
107,10800,-6.75496,1.57689,0.05599,1.92803,-7.13101,1.54946,0.05595,1.92851
108,10900,-6.74910,1.53708,0.05480,1.92569,-7.04531,1.49826,0.05482,1.92505
109,11000,-6.58910,1.50077,0.05371,1.92348,-7.02851,1.50654,0.05379,1.92428
110,11100,-6.60536,1.53898,0.05252,1.92111,-6.90732,1.58595,0.05266,1.92064
111,11200,-6.51168,1.53852,0.05147,1.92071,-6.84817,1.49947,0.05148,1.91790
112,11300,-6.43539,1.54133,0.05053,1.91734,-6.81101,1.56123,0.05064,1.91581
113,11400,-6.34544,1.60769,0.04947,1.91361,-6.71355,1.57750,0.04953,1.91415
114,11500,-6.26770,1.51757,0.04845,1.91270,-6.64791,1.52736,0.04838,1.91238
115,11600,-6.18871,1.64094,0.04757,1.91058,-6.54091,1.57259,0.04756,1.91046
116,11700,-6.14349,1.49757,0.04667,1.90674,-6.49737,1.48210,0.04647,1.90697
117,11800,-6.05618,1.51466,0.04565,1.90327,-6.42249,1.55644,0.04572,1.90156
118,11900,-5.93323,1.51909,0.04492,1.90074,-6.32527,1.57796,0.04487,1.90432
119,12000,-5.90856,1.58361,0.04409,1.89965,-6.30940,1.64279,0.04407,1.90117
120,12100,-5.80412,1.58613,0.04357,1.89649,-6.24214,1.61861,0.04347,1.89828
121,12200,-5.75495,1.46058,0.04261,1.89636,-6.17245,1.60744,0.04275,1.89631
122,12300,-5.67086,1.50664,0.04175,1.89180,-6.10901,1.64655,0.04198,1.89105
123,12400,-5.59302,1.49799,0.04126,1.88943,-6.05756,1.52134,0.04124,1.88852
124,12500,-5.49650,1.56537,0.04074,1.88660,-6.00266,1.56947,0.04074,1.88553
125,12600,-5.51174,1.47948,0.04012,1.88204,-5.93161,1.62064,0.04011,1.88561
126,12700,-5.36436,1.48574,0.03958,1.88111,-5.88412,1.71393,0.03955,1.88100
127,12800,-5.32156,1.59692,0.03901,1.87632,-5.85536,1.65271,0.03898,1.87858
128,12900,-5.26962,1.44317,0.03853,1.87432,-5.77470,1.54491,0.03841,1.87517
129,13000,-5.26036,1.47075,0.03783,1.87392,-5.67293,1.50398,0.03790,1.87321
130,13100,-5.18067,1.56188,0.03735,1.87166,-5.67937,1.57587,0.03743,1.87128
131,13200,-5.06532,1.56095,0.03699,1.86844,-5.50040,1.53769,0.03693,1.86614
132,13300,-5.03319,1.57626,0.03654,1.86353,-5.51289,1.55889,0.03658,1.86537
133,13400,-4.94480,1.48379,0.03610,1.86084,-5.42807,1.54203,0.03618,1.86031
134,13500,-4.93483,1.56855,0.03570,1.85840,-5.40608,1.60439,0.03572,1.85757
135,13600,-4.86593,1.57917,0.03526,1.85588,-5.32250,1.55785,0.03535,1.85599
136,13700,-4.80238,1.58905,0.03500,1.85229,-5.31851,1.60028,0.03499,1.85132
137,13800,-4.78389,1.70259,0.03470,1.84754,-5.22599,1.56899,0.03453,1.84914
138,13900,-4.69199,1.55493,0.03439,1.84456,-5.10662,1.56368,0.03435,1.84399
139,14000,-4.71252,1.59325,0.03398,1.84290,-5.10973,1.62416,0.03402,1.84325
140,14100,-4.58151,1.55512,0.03359,1.84048,-5.02482,1.55705,0.03377,1.84159
141,14200,-4.51349,1.48721,0.03334,1.83810,-5.03805,1.59356,0.03336,1.83755
142,14300,-4.53134,1.54372,0.03310,1.83219,-4.98881,1.61270,0.03299,1.83546
143,14400,-4.47811,1.53771,0.03275,1.83316,-4.88893,1.65427,0.03283,1.83242
144,14500,-4.38418,1.58997,0.03251,1.82976,-4.87613,1.59228,0.03260,1.82887
145,14600,-4.33859,1.59311,0.03236,1.82444,-4.78341,1.56790,0.03217,1.82690
146,14700,-4.26108,1.56553,0.03212,1.82416,-4.76639,1.53012,0.03202,1.82264
147,14800,-4.26224,1.45458,0.03184,1.81898,-4.71275,1.52347,0.03173,1.81880
148,14900,-4.22269,1.56470,0.03155,1.81686,-4.61814,1.51361,0.03162,1.81379
149,15000,-4.15540,1.55041,0.03132,1.81125,-4.59327,1.58716,0.03132,1.81343
150,15100,-4.09279,1.58125,0.03107,1.80948,-4.62743,1.52160,0.03115,1.80748
151,15200,-4.07328,1.58902,0.03094,1.80752,-4.59432,1.60102,0.03094,1.80777
152,15300,-4.08786,1.51758,0.03071,1.80000,-4.55426,1.65115,0.03072,1.80348
153,15400,-4.00636,1.59042,0.03056,1.79964,-4.51212,1.60020,0.03050,1.79798
154,15500,-4.02389,1.56674,0.03035,1.79563,-4.36813,1.52805,0.03025,1.79491
155,15600,-3.85122,1.55720,0.03010,1.79376,-4.34117,1.60346,0.03012,1.79347
156,15700,-3.87133,1.54863,0.03000,1.79185,-4.31597,1.61182,0.02988,1.79283
157,15800,-3.83273,1.55461,0.02990,1.78695,-4.34502,1.65479,0.02988,1.78709
158,15900,-3.81727,1.55401,0.02968,1.78470,-4.21976,1.60958,0.02957,1.78421
159,16000,-3.81016,1.49665,0.02948,1.78026,-4.13672,1.56397,0.02950,1.78153
160,16100,-3.71745,1.56587,0.02929,1.77738,-4.15502,1.63313,0.02920,1.77721
161,16200,-3.66692,1.59560,0.02914,1.77633,-4.09138,1.63593,0.02909,1.77651
162,16300,-3.63495,1.57859,0.02886,1.77334,-4.05730,1.55583,0.02902,1.77382
163,16400,-3.66523,1.55302,0.02870,1.77125,-3.99967,1.52186,0.02876,1.76915
164,16500,-3.61579,1.49440,0.02866,1.76634,-3.97024,1.64973,0.02858,1.76358
165,16600,-3.56562,1.58732,0.02856,1.75944,-3.90423,1.55879,0.02845,1.76438
166,16700,-3.48392,1.64105,0.02824,1.76137,-3.93897,1.62764,0.02832,1.75818
167,16800,-3.41916,1.59476,0.02814,1.75541,-3.91455,1.55154,0.02811,1.75783
168,16900,-3.43845,1.50664,0.02801,1.75477,-3.84263,1.59900,0.02809,1.75206
169,17000,-3.45166,1.58177,0.02774,1.75267,-3.82894,1.61247,0.02784,1.75258
170,17100,-3.43873,1.53487,0.02781,1.74679,-3.79753,1.59557,0.02768,1.74375
171,17200,-3.27057,1.60704,0.02752,1.74331,-3.72572,1.61433,0.02755,1.74668
172,17300,-3.24186,1.62034,0.02741,1.73760,-3.65772,1.59065,0.02728,1.73962
173,17400,-3.25038,1.56198,0.02731,1.73728,-3.66500,1.69138,0.02729,1.73666
174,17500,-3.33507,1.62223,0.02701,1.73632,-3.67355,1.56661,0.02702,1.73300
175,17600,-3.26075,1.46323,0.02701,1.73146,-3.63300,1.60921,0.02705,1.73542
176,17700,-3.24011,1.58460,0.02679,1.72743,-3.57170,1.67478,0.02684,1.72886
177,17800,-3.19757,1.69412,0.02670,1.72211,-3.60915,1.56715,0.02665,1.72785
178,17900,-3.13783,1.62512,0.02643,1.72619,-3.58764,1.57475,0.02656,1.72268
179,18000,-3.18160,1.57926,0.02639,1.72030,-3.55911,1.53697,0.02635,1.72206
180,18100,-3.14390,1.54368,0.02624,1.72022,-3.49920,1.63747,0.02625,1.71895
181,18200,-3.10553,1.63540,0.02623,1.71258,-3.49781,1.64883,0.02613,1.71817
182,18300,-3.10658,1.73752,0.02597,1.70963,-3.41342,1.65523,0.02603,1.71028
183,18400,-3.13484,1.58846,0.02588,1.70962,-3.42337,1.58136,0.02590,1.70241
184,18500,-3.05330,1.72006,0.02580,1.70628,-3.38308,1.67127,0.02569,1.70396
185,18600,-3.03093,1.55162,0.02566,1.70129,-3.40531,1.61946,0.02560,1.70063
186,18700,-3.02814,1.53475,0.02562,1.69860,-3.38503,1.59374,0.02547,1.70115
187,18800,-2.93930,1.62619,0.02538,1.69928,-3.33585,1.58340,0.02538,1.69753
188,18900,-2.97942,1.64707,0.02536,1.69582,-3.35135,1.49522,0.02533,1.69192
189,19000,-3.02924,1.60477,0.02520,1.69419,-3.33670,1.76790,0.02532,1.69124
190,19100,-2.93713,1.55078,0.02512,1.68848,-3.29146,1.58750,0.02497,1.68917
191,19200,-2.85895,1.68337,0.02502,1.68663,-3.26654,1.62684,0.02493,1.68443
192,19300,-2.90475,1.58848,0.02488,1.68296,-3.25352,1.57755,0.02481,1.68306
193,19400,-2.91322,1.64602,0.02481,1.67938,-3.22526,1.68318,0.02478,1.68209
194,19500,-2.83740,1.47375,0.02458,1.67415,-3.16195,1.68620,0.02461,1.67813
195,19600,-2.80609,1.66061,0.02451,1.67456,-3.21039,1.62127,0.02462,1.67767
196,19700,-2.83776,1.60139,0.02448,1.66872,-3.14922,1.63709,0.02438,1.67179
197,19800,-2.76532,1.61243,0.02445,1.66508,-3.12138,1.68753,0.02441,1.66681
198,19900,-2.70748,1.56194,0.02421,1.66703,-3.16853,1.63985,0.02429,1.66494
199,20000,-2.75401,1.66139,0.02407,1.66930,-3.12504,1.68445,0.02418,1.66651
200,20100,-2.77764,1.57377,0.02418,1.65994,-3.12148,1.66380,0.02405,1.66422
201,20200,-2.69676,1.66063,0.02397,1.65929,-3.04207,1.62345,0.02394,1.65879
202,20300,-2.71470,1.59241,0.02386,1.65676,-3.01567,1.62088,0.02387,1.66065
203,20400,-2.67412,1.59867,0.02384,1.65527,-2.99673,1.75478,0.02380,1.65613
204,20500,-2.65623,1.61998,0.02369,1.65087,-2.97244,1.67952,0.02374,1.64729
205,20600,-2.66380,1.60515,0.02362,1.65116,-2.90343,1.71478,0.02367,1.64812
206,20700,-2.68734,1.49536,0.02359,1.64556,-2.96741,1.64298,0.02355,1.64741
207,20800,-2.58235,1.57155,0.02346,1.64598,-2.99552,1.64664,0.02342,1.64541
208,20900,-2.62572,1.47684,0.02341,1.64019,-2.95091,1.66015,0.02337,1.64215
209,21000,-2.51404,1.50033,0.02334,1.64090,-2.91173,1.62807,0.02328,1.63978
210,21100,-2.57882,1.61435,0.02330,1.63696,-2.89953,1.65872,0.02328,1.64032
211,21200,-2.57579,1.53299,0.02320,1.63569,-2.88309,1.52341,0.02306,1.63194
212,21300,-2.47497,1.37254,0.02313,1.63072,-2.90064,1.57340,0.02316,1.63101
213,21400,-2.56913,1.57295,0.02304,1.63037,-2.89758,1.60974,0.02306,1.63182
214,21500,-2.48652,1.61707,0.02292,1.63175,-2.90033,1.75345,0.02301,1.62671
215,21600,-2.50074,1.65289,0.02292,1.62373,-2.79782,1.70580,0.02292,1.62538
216,21700,-2.46667,1.47807,0.02283,1.62076,-2.83600,1.60114,0.02276,1.62814
217,21800,-2.43023,1.53125,0.02274,1.62378,-2.81168,1.67954,0.02281,1.62097
218,21900,-2.42615,1.55082,0.02275,1.61846,-2.73707,1.52196,0.02263,1.62125
219,22000,-2.43262,1.50331,0.02274,1.61011,-2.82823,1.64578,0.02272,1.61244
220,22100,-2.39324,1.62481,0.02262,1.61462,-2.77354,1.65955,0.02259,1.61145
221,22200,-2.35490,1.61417,0.02260,1.61167,-2.68864,1.71766,0.02255,1.60876
222,22300,-2.34178,1.56272,0.02246,1.60433,-2.73561,1.56583,0.02253,1.60328
223,22400,-2.39778,1.69241,0.02240,1.60492,-2.76897,1.58113,0.02246,1.61010
224,22500,-2.38677,1.59455,0.02237,1.60912,-2.71594,1.53650,0.02239,1.60343
225,22600,-2.34460,1.47354,0.02229,1.59869,-2.69315,1.61122,0.02228,1.60350
226,22700,-2.39019,1.47918,0.02235,1.59916,-2.72053,1.61521,0.02223,1.60361
227,22800,-2.33358,1.55893,0.02226,1.59777,-2.63995,1.58346,0.02212,1.59690
228,22900,-2.35452,1.54323,0.02222,1.60021,-2.62831,1.53934,0.02211,1.59615
229,23000,-2.31969,1.60199,0.02202,1.59427,-2.62661,1.62197,0.02214,1.59141
230,23100,-2.29821,1.61309,0.02203,1.59461,-2.63367,1.60078,0.02205,1.59250
231,23200,-2.30414,1.59915,0.02206,1.58708,-2.65925,1.50791,0.02206,1.58788
232,23300,-2.22763,1.51599,0.02199,1.58774,-2.53983,1.61747,0.02199,1.58987
233,23400,-2.21591,1.63544,0.02191,1.58128,-2.57270,1.66423,0.02190,1.58948
234,23500,-2.16574,1.59701,0.02196,1.58457,-2.62975,1.65534,0.02195,1.57907
235,23600,-2.21484,1.52202,0.02184,1.58421,-2.60998,1.70664,0.02188,1.57851
236,23700,-2.24359,1.43753,0.02183,1.57825,-2.55586,1.50811,0.02177,1.58401
237,23800,-2.19649,1.48799,0.02177,1.57506,-2.55951,1.66841,0.02179,1.57925
238,23900,-2.23721,1.56151,0.02186,1.57634,-2.51001,1.68213,0.02177,1.57730
239,24000,-2.20009,1.63989,0.02170,1.57448,-2.56421,1.56916,0.02178,1.57372
240,24100,-2.14940,1.48682,0.02170,1.57229,-2.54303,1.71753,0.02181,1.57453
241,24200,-2.18973,1.58285,0.02170,1.57201,-2.53531,1.55786,0.02178,1.57069
242,24300,-2.16598,1.64357,0.02173,1.56468,-2.49134,1.58948,0.02168,1.56638
243,24400,-2.17908,1.59454,0.02159,1.56814,-2.43037,1.52387,0.02168,1.56522
244,24500,-2.10552,1.53342,0.02169,1.56298,-2.39907,1.60436,0.02170,1.56352
245,24600,-2.14304,1.55064,0.02153,1.56424,-2.43856,1.58472,0.02180,1.56490
246,24700,-2.14174,1.63544,0.02166,1.55394,-2.43629,1.57322,0.02157,1.55799
247,24800,-2.05932,1.58689,0.02160,1.55887,-2.44524,1.58520,0.02153,1.56202
248,24900,-2.12161,1.52126,0.02159,1.55554,-2.48663,1.53808,0.02157,1.55247
