iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
0,100,-1.46353,2.73620,0.25041,-1.40324,2.13506,0.22275,-1.31975,1.78999,0.20648
1,200,-1.37396,1.15996,0.18323,-1.45430,0.87093,0.17797,-1.39758,0.72846,0.17288
2,300,-1.71363,0.71046,0.17932,-1.64383,0.76410,0.17656,-1.62490,0.65023,0.17252
3,400,-1.82462,0.58941,0.16741,-1.75462,0.58544,0.16356,-1.72311,0.56454,0.16372
4,500,-2.04289,0.54481,0.15619,-1.90390,0.54159,0.15459,-1.94612,0.49755,0.15359
5,600,-2.16649,0.54839,0.15520,-2.04506,0.55002,0.15339,-2.03203,0.58376,0.15103
6,700,-2.41993,0.49906,0.15157,-2.19192,0.53448,0.15131,-2.17484,0.53905,0.15044
7,800,-2.67005,0.54621,0.15621,-2.42008,0.51029,0.15346,-2.43044,0.55421,0.15440
8,900,-2.89331,0.52969,0.15576,-2.57438,0.51272,0.15505,-2.63893,0.52756,0.15432
9,1000,-3.10776,0.50525,0.15469,-2.75882,0.52193,0.15472,-2.77072,0.54007,0.15387
10,1100,-3.28113,0.51630,0.15321,-2.87772,0.51927,0.15391,-2.89766,0.52194,0.15348
11,1200,-3.45121,0.53751,0.15432,-3.00475,0.51142,0.15235,-3.00142,0.55864,0.15470
12,1300,-3.73378,0.58713,0.15752,-3.21401,0.56601,0.15752,-3.20089,0.59604,0.15612
13,1400,-3.90980,0.57032,0.15810,-3.34656,0.54077,0.15649,-3.46907,0.61757,0.15788
14,1500,-4.09665,0.56859,0.15815,-3.56149,0.52179,0.15739,-3.56927,0.51320,0.15620
15,1600,-4.24953,0.69122,0.15676,-3.74343,0.54967,0.15746,-3.70380,0.58517,0.15852
16,1700,-4.45636,0.69458,0.16367,-4.01809,0.56479,0.16108,-4.04726,0.56941,0.16050
17,1800,-4.81367,0.68456,0.16437,-4.17665,0.52564,0.16090,-4.29325,0.63150,0.16127
18,1900,-5.03866,0.63536,0.16301,-4.47140,0.52247,0.16304,-4.54896,0.56507,0.16245
19,2000,-5.20830,0.60241,0.16272,-4.71476,0.56884,0.16343,-4.73627,0.55265,0.16311
20,2100,-5.52253,0.65482,0.16223,-4.90137,0.61040,0.16056,-4.90842,0.59624,0.16002
21,2200,-5.57322,0.59108,0.15712,-5.07389,0.54576,0.15870,-5.10190,0.58823,0.15701
22,2300,-5.74402,0.59632,0.15595,-5.34621,0.62546,0.15668,-5.31592,0.58085,0.15516
23,2400,-5.89725,0.60170,0.15335,-5.44848,0.60928,0.15307,-5.51333,0.58200,0.15210
24,2500,-6.08455,0.63408,0.15348,-5.68606,0.61012,0.15152,-5.67072,0.58562,0.15080
25,2600,-6.24339,0.61671,0.14984,-5.89538,0.61036,0.15022,-5.91930,0.59388,0.14995
26,2700,-6.38370,0.65775,0.15000,-6.14144,0.64009,0.14967,-6.06182,0.63088,0.14852
27,2800,-6.64734,0.64476,0.15238,-6.35971,0.63154,0.14970,-6.36754,0.67196,0.15042
28,2900,-6.77193,0.89168,0.14816,-6.49188,0.68046,0.14922,-6.57464,0.62641,0.14964
29,3000,-7.01006,0.66356,0.14957,-6.73490,0.67329,0.15034,-6.71030,0.61762,0.14725
30,3100,-7.11434,0.58149,0.14811,-6.92329,0.68087,0.14770,-6.88219,0.64001,0.14691
31,3200,-7.26918,0.58411,0.14406,-7.12456,0.68003,0.14595,-7.00120,0.64670,0.14566
32,3300,-7.28528,0.82725,0.14505,-7.24059,0.71174,0.14474,-7.22270,0.69474,0.14504
33,3400,-7.56494,1.06124,0.14307,-7.40073,0.68959,0.14228,-7.32676,0.67283,0.14395
34,3500,-7.61922,0.64843,0.14241,-7.52857,0.71098,0.14324,-7.51197,0.64351,0.14178
35,3600,-7.73965,0.67581,0.14181,-7.68552,0.70470,0.14132,-7.61365,0.69243,0.14181
36,3700,-7.86620,0.68031,0.14112,-7.84882,0.75099,0.13979,-7.77584,0.68897,0.14188
37,3800,-8.05046,0.74517,0.14080,-8.00971,0.72430,0.14040,-7.91882,0.65411,0.13977
38,3900,-8.01862,0.67703,0.13835,-8.11492,0.71886,0.13953,-8.03044,0.63991,0.13793
39,4000,-8.11777,0.83184,0.13986,-8.19650,0.72257,0.13825,-8.22703,0.76885,0.13864
40,4100,-8.23485,0.70668,0.13652,-8.40284,0.72984,0.13884,-8.34693,0.73823,0.13817
41,4200,-8.27185,0.72150,0.13648,-8.57128,0.71854,0.13717,-8.47478,0.73325,0.13620
42,4300,-8.41061,0.70190,0.13735,-8.70570,0.73559,0.13716,-8.58074,0.72421,0.13598
43,4400,-8.46426,0.70873,0.13456,-8.86313,0.70279,0.13465,-8.69459,0.72426,0.13581
44,4500,-8.55601,0.70733,0.13593,-8.86325,0.69050,0.13285,-8.80581,0.71526,0.13422
45,4600,-8.68119,0.66005,0.13223,-9.00349,0.77748,0.13394,-8.97965,0.74182,0.13265
46,4700,-8.64681,0.84455,0.13452,-9.16522,0.72820,0.13299,-9.01379,0.75682,0.13383
47,4800,-8.77669,0.87825,0.13097,-9.26168,0.78164,0.13249,-9.11002,0.78384,0.13175
48,4900,-8.73783,0.72467,0.12975,-9.32874,0.80808,0.13265,-9.33840,0.83445,0.13173
49,5000,-8.83938,0.70214,0.13091,-9.41037,0.69921,0.12909,-9.25155,0.69414,0.13139
50,5100,-8.91689,0.70298,0.13076,-9.52993,0.70471,0.12984,-9.42677,0.71776,0.13157
51,5200,-8.97540,0.73774,0.13043,-9.62823,0.71318,0.13148,-9.52158,0.78713,0.13042
52,5300,-9.01882,0.71138,0.12918,-9.72508,0.77612,0.13109,-9.49401,0.80326,0.13004
53,5400,-9.09971,0.73734,0.12726,-9.77791,0.83225,0.13007,-9.62893,0.72477,0.12767
54,5500,-9.13992,0.78711,0.13044,-9.87307,0.81828,0.12947,-9.66658,0.75034,0.12855
55,5600,-9.12047,0.85552,0.12979,-9.87703,0.77241,0.12705,-9.75778,0.73603,0.12763
56,5700,-9.10324,0.75159,0.12598,-10.00758,0.78612,0.12707,-9.87428,0.72656,0.12765
57,5800,-9.27962,0.77556,0.12827,-10.01920,0.80585,0.12763,-9.91210,0.75009,0.12886
58,5900,-9.26342,0.80180,0.12825,-10.00757,0.82793,0.12824,-9.97782,0.78277,0.12829
59,6000,-9.34809,0.80847,0.12835,-10.16534,0.86335,0.13030,-10.08315,0.78063,0.12924
60,6100,-9.45977,0.86889,0.13156,-10.29042,0.87018,0.13221,-10.16105,0.78097,0.13106
61,6200,-9.46339,1.04647,0.13082,-10.40413,0.86194,0.13122,-10.20733,0.76426,0.13102
62,6300,-9.58161,0.93880,0.13320,-10.41117,0.85781,0.13334,-10.30544,0.76962,0.13374
63,6400,-9.62870,0.82817,0.13461,-10.56963,0.86646,0.13610,-10.41180,0.87357,0.13465
64,6500,-9.67927,0.90618,0.13537,-10.68946,0.85710,0.13568,-10.57259,0.83294,0.13668
65,6600,-9.80046,0.89744,0.13863,-10.73426,0.85320,0.13748,-10.66410,0.79152,0.13683
66,6700,-9.88204,0.92855,0.13957,-10.83475,0.89842,0.13838,-10.72761,0.83678,0.13811
67,6800,-9.89022,0.98419,0.14009,-10.94773,0.90526,0.14141,-10.78950,0.85992,0.13922
68,6900,-10.08969,1.09721,0.14136,-11.01859,0.86263,0.14000,-10.91959,0.91794,0.14081
69,7000,-10.06004,1.44349,0.14193,-11.09124,0.88516,0.14161,-10.99134,1.01552,0.14094
70,7100,-10.17519,1.24989,0.14126,-11.12382,0.86762,0.14269,-11.12879,0.92288,0.14341
71,7200,-10.19051,1.19443,0.14311,-11.18029,0.87742,0.14318,-11.15576,0.93705,0.14195
72,7300,-10.37035,1.10509,0.14288,-11.34484,0.83026,0.14414,-11.26970,0.98408,0.14435
73,7400,-10.44878,1.23531,0.14410,-11.41876,0.88547,0.14496,-11.26984,0.84878,0.14220
74,7500,-10.53586,1.25930,0.14436,-11.46680,0.87656,0.14524,-11.39038,1.04576,0.14460
75,7600,-10.69821,1.32516,0.14333,-11.45214,0.94527,0.14437,-11.41939,1.14243,0.14436
76,7700,-10.73960,1.39415,0.14451,-11.61489,0.92656,0.14577,-11.50820,0.99545,0.14432
77,7800,-10.88692,1.44347,0.14357,-11.64421,0.92010,0.14456,-11.59732,0.95263,0.14400
78,7900,-11.00269,1.33938,0.14420,-11.71058,0.92763,0.14479,-11.60130,0.93511,0.14289
79,8000,-11.07535,1.40101,0.14595,-11.77354,0.92913,0.14591,-11.60886,0.93481,0.14519
80,8100,-11.08416,1.47301,0.14518,-11.85073,1.26023,0.14613,-11.72085,0.94333,0.14499
81,8200,-11.35181,1.50450,0.14500,-11.87185,1.18085,0.14509,-11.78514,0.95489,0.14594
82,8300,-11.49912,1.48012,0.14654,-11.95038,0.97494,0.14411,-11.86224,0.96732,0.14896
83,8400,-11.60249,1.61162,0.14629,-11.95910,0.92850,0.14719,-11.85923,0.92790,0.14588
84,8500,-11.63659,1.58914,0.14506,-11.96939,0.98782,0.14717,-11.82785,1.00263,0.14763
85,8600,-11.75060,1.53107,0.14797,-12.01696,0.97249,0.14799,-11.98272,1.01451,0.14830
86,8700,-11.82183,1.58190,0.14722,-12.01327,0.96496,0.14594,-11.90730,0.91348,0.14728
87,8800,-11.94407,1.52913,0.14542,-11.98143,0.95241,0.14764,-12.03075,0.90848,0.14916
88,8900,-11.92761,1.61919,0.14761,-11.99097,0.99356,0.14664,-12.03287,0.93366,0.14806
89,9000,-12.29934,1.62114,0.14811,-12.10884,0.97762,0.14736,-11.93773,0.92625,0.14600
90,9100,-12.18822,1.62591,0.14749,-12.05243,0.97933,0.14750,-11.98464,1.11598,0.14798
91,9200,-12.40896,1.63281,0.14687,-12.11841,0.97721,0.14757,-11.98654,1.02815,0.14612
92,9300,-12.41698,1.68632,0.14585,-12.01652,0.93163,0.14613,-12.06563,0.96482,0.14712
93,9400,-12.63113,1.59069,0.14538,-12.14050,0.96063,0.14772,-12.18018,0.96584,0.14767
94,9500,-12.69425,1.67118,0.14507,-11.97672,0.96172,0.14399,-12.03408,1.00508,0.14583
95,9600,-12.91339,1.69769,0.14711,-12.07703,1.09276,0.14654,-11.99726,0.98180,0.14675
96,9700,-12.91253,1.67789,0.14555,-12.03023,1.07396,0.14582,-11.99318,1.02486,0.14892
97,9800,-12.94176,1.65108,0.14652,-12.02061,0.97505,0.14615,-11.95497,0.97268,0.14543
98,9900,-12.97241,1.67811,0.14668,-11.93871,0.92277,0.14408,-12.10759,0.99268,0.14832
99,10000,-13.12688,1.63918,0.14554,-12.00647,0.94156,0.14556,-11.99625,0.98445,0.14559
100,10100,-13.26537,1.94152,0.14662,-11.97012,0.91354,0.14514,-11.97248,0.99152,0.14677
101,10200,-13.29160,1.65301,0.14369,-11.99544,0.93636,0.14527,-11.99599,0.91212,0.14831
102,10300,-13.30846,1.69633,0.14503,-11.96918,0.90064,0.14534,-11.99999,0.96384,0.14449
103,10400,-13.38138,1.53770,0.14399,-11.86650,0.86585,0.14567,-11.93751,1.04255,0.14443
104,10500,-13.51362,1.64215,0.14615,-11.92830,0.89715,0.14748,-12.01014,1.02462,0.14519
105,10600,-13.53097,1.70549,0.14614,-11.86049,0.93619,0.14585,-12.02228,0.94379,0.14556
106,10700,-13.70026,1.65618,0.14581,-11.90667,0.92495,0.14401,-11.94383,0.95129,0.14603
107,10800,-13.72360,1.63201,0.14348,-11.83354,0.89945,0.14591,-11.86039,0.96163,0.14393
108,10900,-13.68602,1.64464,0.14398,-11.79926,0.92149,0.14357,-11.87967,0.87169,0.14383
109,11000,-13.86513,1.67050,0.14615,-11.77199,0.86240,0.14314,-11.85336,0.93234,0.14301
110,11100,-14.00472,1.59633,0.14440,-11.79503,0.86016,0.14409,-11.79912,0.91536,0.14340
111,11200,-13.95426,1.62506,0.14498,-11.72847,0.85233,0.14263,-11.82417,0.91348,0.14270
112,11300,-13.89701,1.61310,0.14251,-11.73848,0.87831,0.14288,-11.82553,0.93387,0.14290
113,11400,-14.00841,1.69940,0.14201,-11.74168,0.87702,0.14250,-11.75113,1.00571,0.14190
114,11500,-14.02816,1.51421,0.14227,-11.65630,0.93721,0.14329,-11.78343,0.87088,0.14083
115,11600,-13.97845,1.61633,0.14133,-11.66959,0.89253,0.14200,-11.61891,0.94031,0.13971
116,11700,-14.05924,1.69936,0.14135,-11.65415,0.86529,0.14023,-11.66944,0.86588,0.14129
