iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
105,10600,1.97645,0.14664,3.88544,0.14761
106,10700,2.01755,0.14572,3.81579,0.14580
107,10800,1.99254,0.14574,3.69435,0.14670
108,10900,1.93770,0.14538,3.83380,0.14610
109,11000,2.00250,0.14596,4.10521,0.14581
110,11100,1.96871,0.14402,3.98384,0.14394
111,11200,1.93217,0.14521,3.93435,0.14432
112,11300,2.00918,0.14446,3.73344,0.14361
113,11400,2.04581,0.14495,3.76905,0.14256
114,11500,1.97759,0.14174,3.73175,0.14251
115,11600,1.97842,0.14351,3.54668,0.14300
116,11700,1.98291,0.14182,3.68315,0.14193
117,11800,1.93945,0.14328,3.72531,0.14320
118,11900,1.91332,0.14063,3.73134,0.14036
119,12000,1.85924,0.13929,3.57027,0.14009
120,12100,1.99999,0.14138,3.53994,0.14226
121,12200,1.94318,0.14075,3.45797,0.14069
122,12300,1.87955,0.13861,3.52747,0.14104
123,12400,1.98410,0.14062,3.69265,0.14120
124,12500,2.00853,0.13971,3.72371,0.14069
125,12600,1.90719,0.14000,3.72164,0.14031
126,12700,1.97513,0.13975,3.73061,0.13847
127,12800,1.89878,0.13732,3.59727,0.13923
128,12900,1.97130,0.13989,3.83210,0.13798
129,13000,1.91178,0.13897,3.75647,0.13806
130,13100,1.89100,0.13598,3.82363,0.13870
131,13200,1.93106,0.13819,3.48894,0.13869
132,13300,1.92122,0.13808,3.49182,0.13761
133,13400,1.84307,0.13587,3.61166,0.13790
134,13500,1.90550,0.13563,3.53912,0.13745
135,13600,1.94615,0.13670,3.60990,0.13497
136,13700,1.94029,0.13512,3.56313,0.13478
137,13800,1.87427,0.13398,3.54023,0.13544
138,13900,1.86247,0.13442,3.41494,0.13257
139,14000,1.84706,0.13356,3.74373,0.13392
140,14100,1.88585,0.13620,3.44335,0.13222
141,14200,1.82340,0.13297,3.58724,0.13521
142,14300,1.93283,0.13417,3.63807,0.13420
143,14400,1.79845,0.13227,3.51999,0.13289
144,14500,1.86899,0.13253,3.73573,0.13341
145,14600,1.89577,0.13154,3.57872,0.13193
146,14700,1.85642,0.13173,3.54065,0.13227
147,14800,1.82730,0.13170,3.49780,0.13089
148,14900,1.81034,0.13067,3.59591,0.13217
149,15000,1.85465,0.13079,3.58642,0.13110
150,15100,1.81730,0.13269,3.48270,0.13076
151,15200,1.87267,0.12941,3.50680,0.13177
152,15300,1.83416,0.12967,3.37521,0.13051
153,15400,1.82253,0.12960,3.40706,0.13119
154,15500,1.89637,0.13034,3.28678,0.13062
155,15600,1.81758,0.12937,3.36320,0.12992
156,15700,1.87530,0.13051,3.72040,0.12812
157,15800,1.82141,0.12931,3.38997,0.12826
158,15900,1.85989,0.12775,3.46951,0.12869
159,16000,1.81330,0.13048,3.34435,0.12808
160,16100,1.77960,0.12806,3.39779,0.12887
161,16200,1.82796,0.12996,3.24964,0.12706
162,16300,1.86093,0.12843,3.43721,0.12741
163,16400,1.83556,0.12738,3.37850,0.12775
164,16500,1.82191,0.12805,3.45885,0.12761
165,16600,1.82806,0.12618,3.51967,0.12495
166,16700,1.88095,0.12747,3.49933,0.12603
167,16800,1.85369,0.12612,3.44072,0.12546
168,16900,1.79261,0.12712,3.44306,0.12696
169,17000,1.83697,0.12727,3.38503,0.12491
170,17100,1.83115,0.12532,3.20430,0.12530
171,17200,1.79071,0.12549,3.35051,0.12456
172,17300,1.82417,0.12402,3.23488,0.12432
173,17400,1.83580,0.12497,3.28688,0.12376
174,17500,1.86891,0.12431,3.37347,0.12453
175,17600,1.79916,0.12371,3.28638,0.12283
176,17700,1.75282,0.12318,3.21223,0.12432
177,17800,1.83084,0.12301,3.31302,0.12368
178,17900,1.80654,0.12430,3.31468,0.12392
179,18000,1.81946,0.12335,3.39555,0.12498
180,18100,1.84940,0.12293,3.19971,0.12340
181,18200,1.79269,0.12364,3.28668,0.12338
182,18300,1.80600,0.12251,3.14671,0.12281
183,18400,1.78501,0.12163,3.44827,0.12303
184,18500,1.76348,0.12035,3.16112,0.12229
185,18600,1.77988,0.12283,3.17836,0.12366
186,18700,1.75234,0.12157,3.28322,0.12142
187,18800,1.81534,0.12294,3.08923,0.12221
188,18900,1.81662,0.12243,3.17693,0.11893
189,19000,1.79508,0.12046,3.34463,0.12073
190,19100,1.79410,0.12110,3.21232,0.11941
191,19200,1.78171,0.12038,3.34373,0.12082
192,19300,1.76966,0.12042,3.39450,0.12093
193,19400,1.79934,0.11995,3.11950,0.11984
194,19500,1.73139,0.11817,3.16700,0.12157
195,19600,1.75403,0.12088,3.25444,0.11999
196,19700,1.73178,0.12006,3.34344,0.12038
197,19800,1.77647,0.11852,3.29173,0.11767
198,19900,1.80601,0.12062,3.12506,0.11870
199,20000,1.82207,0.11926,3.30024,0.11966
200,20100,1.81183,0.11845,3.09890,0.11678
201,20200,1.78976,0.11807,3.09394,0.11907
202,20300,1.76537,0.11823,3.12133,0.11796
203,20400,1.80638,0.11875,3.21164,0.11968
204,20500,1.75533,0.11830,3.27182,0.11837
205,20600,1.78277,0.11847,3.26237,0.11897
206,20700,1.83322,0.11846,3.27808,0.11739
207,20800,1.83589,0.11860,3.12061,0.11728
208,20900,1.76393,0.11773,3.26822,0.11862
209,21000,1.75831,0.11809,3.22592,0.11810
210,21100,1.81781,0.11918,3.10924,0.11724
211,21200,1.77552,0.11676,3.19844,0.11744
212,21300,1.76017,0.11640,3.17478,0.11722
213,21400,1.71904,0.11550,3.28543,0.11836
214,21500,1.75730,0.11605,3.15390,0.11665
215,21600,1.76100,0.11631,3.21087,0.11618
216,21700,1.74595,0.11565,3.00916,0.11613
217,21800,1.73119,0.11551,3.18615,0.11578
218,21900,1.77316,0.11699,3.04102,0.11626
219,22000,1.74340,0.11569,3.09058,0.11689
220,22100,1.75105,0.11481,3.11692,0.11510
221,22200,1.77975,0.11643,3.18061,0.11605
222,22300,1.75266,0.11419,3.17361,0.11464
223,22400,1.73862,0.11405,3.29937,0.11413
224,22500,1.72917,0.11391,3.05951,0.11451
225,22600,1.77992,0.11486,3.15722,0.11452
226,22700,1.80887,0.11577,3.11627,0.11589
227,22800,1.75761,0.11391,2.97112,0.11551
228,22900,1.76980,0.11345,3.18686,0.11345
229,23000,1.72993,0.11314,3.24644,0.11453
230,23100,1.76166,0.11490,3.11885,0.11368
231,23200,1.76777,0.11183,3.20238,0.11436
232,23300,1.76478,0.11309,3.05031,0.11409
233,23400,1.77479,0.11407,3.11563,0.11292
234,23500,1.79747,0.11356,3.13005,0.11258
235,23600,1.75538,0.11248,3.03673,0.11390
236,23700,1.75019,0.11313,3.15384,0.11346
237,23800,1.75221,0.11206,3.15138,0.11325
238,23900,1.71811,0.11269,2.90897,0.11137
239,24000,1.77995,0.11257,3.12057,0.11232
240,24100,1.71836,0.11311,2.96826,0.11429
241,24200,1.77191,0.11199,2.94382,0.11154
242,24300,1.76990,0.11288,3.10292,0.11134
243,24400,1.69762,0.11062,3.22556,0.11340
244,24500,1.69362,0.11289,3.08072,0.11107
245,24600,1.75068,0.11238,3.19302,0.11098
246,24700,1.72766,0.11247,3.04641,0.11208
247,24800,1.77350,0.11267,3.07073,0.10953
248,24900,1.75307,0.11038,3.13004,0.10944
