iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_rnd_forward_loss
110,11100,-70.36890,2.82653,1.29383,-72.17966,3.10055,1.31130,-72.36045,3.71410,1.30956,-66.07886,2.79478,1.16786
111,11200,-70.30669,3.66778,1.28760,-72.06102,3.33956,1.30641,-71.73047,3.16417,1.30918,-65.39924,2.89535,1.16463
112,11300,-70.16552,2.81994,1.28374,-71.35973,3.49165,1.29742,-71.02808,3.16982,1.30655,-64.82248,2.80254,1.14991
113,11400,-70.24536,3.17862,1.27181,-71.44142,10.72860,1.29622,-70.58546,3.28640,1.29213,-65.07364,2.63961,1.15127
114,11500,-70.02317,2.98819,1.26442,-71.71350,4.78705,1.28235,-70.72414,2.54914,1.28752,-64.70425,2.25331,1.13918
115,11600,-70.19186,3.16612,1.25435,-71.49354,6.75116,1.28276,-70.27210,3.04838,1.27441,-64.53286,3.38811,1.13268
116,11700,-69.49695,3.20899,1.25683,-71.17035,2.34662,1.27514,-70.08754,3.21810,1.27511,-64.49379,8.28615,1.11673
117,11800,-68.92569,2.79639,1.24677,-70.89482,2.32999,1.26259,-69.81831,3.80022,1.25910,-64.29496,8.11769,1.12401
118,11900,-68.91035,6.44396,1.23967,-70.88765,2.40008,1.26390,-70.07875,9.18223,1.25820,-63.99128,3.95091,1.10921
119,12000,-68.90636,10.08860,1.22806,-70.83586,9.12467,1.25409,-69.81199,2.83527,1.24795,-64.03308,4.06168,1.09933
120,12100,-68.73299,5.10910,1.22624,-70.44015,6.94010,1.24752,-69.58704,3.05379,1.24392,-63.57050,4.16916,1.10546
121,12200,-68.26498,7.45874,1.21774,-69.75055,6.24883,1.23997,-68.99661,6.68785,1.23584,-63.22270,8.39628,1.08931
122,12300,-68.57529,6.17034,1.20819,-69.81253,4.36371,1.22921,-68.93252,6.61419,1.22940,-63.22789,3.45753,1.08759
123,12400,-67.57680,5.65065,1.19849,-69.35565,5.57518,1.22253,-68.35763,3.69239,1.22176,-62.76102,3.38620,1.08039
124,12500,-67.25633,3.33429,1.18779,-69.31238,10.42576,1.21443,-67.86632,3.78639,1.21304,-62.42742,6.85398,1.06493
125,12600,-67.48248,4.20887,1.18698,-69.11586,3.40158,1.21351,-67.54332,3.17967,1.20624,-61.93957,5.12623,1.06285
126,12700,-67.20474,8.72203,1.17931,-69.20475,4.26595,1.20434,-67.61774,2.48897,1.19646,-62.05789,5.81500,1.05968
127,12800,-66.88656,3.17208,1.16858,-68.84466,3.30557,1.19829,-67.37359,2.80161,1.19147,-61.46437,5.88881,1.05043
128,12900,-66.86613,2.51697,1.16317,-68.06867,3.03591,1.19029,-67.44498,3.95107,1.18033,-61.34064,4.69236,1.04460
129,13000,-66.50756,2.49193,1.15123,-67.71171,3.26465,1.18171,-67.32675,3.23302,1.17900,-60.58753,4.45265,1.03418
130,13100,-66.62114,2.74250,1.14593,-67.52886,2.77224,1.17350,-67.11144,2.68671,1.17136,-60.26665,4.81700,1.03473
131,13200,-66.27297,2.82134,1.13802,-67.18779,3.32843,1.16933,-66.62506,4.24269,1.15865,-60.25531,1.65581,1.02271
132,13300,-65.63564,2.75480,1.14000,-66.81512,7.60563,1.16091,-65.85729,2.84457,1.15416,-60.21924,3.86935,1.01458
133,13400,-64.95632,2.94598,1.13135,-67.49454,5.17420,1.15522,-65.40418,2.65597,1.15564,-60.10379,4.65929,1.01139
134,13500,-64.59625,2.55864,1.11779,-66.95313,4.34742,1.15445,-65.53507,2.51668,1.14437,-59.28100,4.11357,1.00450
135,13600,-64.44764,2.85640,1.11457,-66.53730,5.36434,1.14269,-65.00571,4.08143,1.14019,-58.79345,3.05222,0.99483
136,13700,-64.09600,6.92347,1.10973,-66.19122,4.28172,1.13251,-64.86949,1.76723,1.13423,-58.76780,3.83311,0.98796
137,13800,-63.75797,6.71544,1.10571,-66.69734,6.28160,1.13091,-64.58986,1.57590,1.12759,-58.43476,3.41443,0.98529
138,13900,-64.00435,3.36040,1.10055,-65.73900,5.70743,1.12734,-64.28910,1.86325,1.12331,-58.29910,2.02739,0.98011
139,14000,-63.62257,1.83145,1.09017,-64.85511,5.85160,1.11885,-63.97402,1.58507,1.11319,-58.16155,3.74998,0.97241
140,14100,-63.43736,2.57872,1.08500,-64.79771,3.33941,1.10854,-63.60266,1.54454,1.10368,-57.61303,1.86624,0.96619
141,14200,-62.67553,2.48044,1.08381,-65.13899,9.43061,1.10505,-63.30360,1.68997,1.10412,-57.42506,1.59566,0.95378
142,14300,-63.54247,4.64573,1.07540,-63.99797,9.14069,1.09780,-63.08342,1.74735,1.09554,-57.15966,1.42154,0.94880
143,14400,-63.14509,4.69479,1.06845,-63.89506,2.85075,1.09597,-62.80284,1.45230,1.08985,-57.03944,1.67134,0.95452
144,14500,-62.28673,4.89214,1.05954,-63.70684,2.12308,1.09222,-62.46944,1.48237,1.08584,-57.14432,2.95399,0.95040
145,14600,-61.46263,4.74340,1.05888,-63.49815,2.97433,1.08368,-62.20527,1.48995,1.08014,-56.99523,3.17237,0.94238
146,14700,-61.21813,5.02177,1.05137,-63.14021,3.47105,1.07996,-62.00085,1.51979,1.07072,-56.50300,11.28135,0.93973
147,14800,-60.73679,4.45750,1.04333,-62.96898,2.35452,1.06891,-61.74321,1.62078,1.06619,-56.14768,3.36349,0.93106
148,14900,-60.58471,3.38376,1.04447,-62.51280,2.93637,1.06392,-61.43805,1.34867,1.05936,-55.93729,3.33020,0.92891
149,15000,-60.25923,1.55405,1.03267,-62.02003,2.80866,1.06147,-61.18025,1.50101,1.05694,-55.43213,1.38907,0.92465
150,15100,-60.14590,1.45988,1.02915,-61.63536,2.52431,1.05341,-60.93737,1.28331,1.04904,-55.50458,1.25952,0.91047
151,15200,-59.97807,1.42090,1.02112,-61.17526,2.40653,1.04783,-60.64406,1.41859,1.04200,-54.98600,1.38363,0.91116
152,15300,-59.74564,1.15487,1.01835,-60.72188,2.48294,1.04211,-60.32410,1.40291,1.03849,-54.66608,1.30936,0.90656
153,15400,-59.45226,1.50340,1.01263,-60.66063,2.23159,1.04209,-60.07536,1.54264,1.02753,-54.39990,1.25218,0.90227
154,15500,-59.21684,1.21442,1.00345,-60.69786,3.68221,1.02860,-59.83239,1.44351,1.01851,-54.15841,1.22561,0.89320
155,15600,-59.00136,1.25785,1.00097,-60.47433,3.54641,1.02092,-59.51912,1.17580,1.02366,-53.98855,1.14123,0.88206
156,15700,-58.73142,1.51894,0.99388,-60.05177,3.49891,1.01783,-59.19440,1.50710,1.01862,-53.45813,1.38151,0.89023
157,15800,-58.43763,1.57282,0.99342,-59.75593,2.35578,1.01166,-58.92374,1.34768,1.00557,-53.14342,2.88400,0.87734
158,15900,-58.19670,1.44750,0.98909,-59.26355,2.06792,1.01239,-58.71583,1.22642,1.00170,-53.28914,3.61929,0.87186
159,16000,-57.98949,1.15048,0.97888,-59.19531,2.73651,1.00073,-58.46501,1.43147,0.99950,-53.06912,3.08149,0.87009
160,16100,-57.75725,1.32406,0.96984,-59.02101,3.13898,0.99674,-58.17272,1.46447,0.99023,-52.46836,3.09917,0.86952
161,16200,-57.47250,1.45908,0.96735,-58.32408,2.34816,0.99465,-57.91727,1.23781,0.98605,-52.19086,2.40220,0.85702
162,16300,-57.23501,1.38883,0.96126,-58.04062,2.37412,0.98416,-57.72499,1.11654,0.97982,-52.02638,3.24037,0.85192
163,16400,-57.05475,1.48481,0.95862,-57.60451,2.27035,0.97676,-57.48367,1.57964,0.97566,-51.75557,3.02626,0.85138
164,16500,-56.82611,1.56776,0.95290,-57.12453,2.21828,0.97361,-57.18509,1.19089,0.96890,-51.34122,3.03194,0.84835
165,16600,-56.54444,1.41737,0.94923,-56.65373,2.21965,0.97382,-56.92481,1.17491,0.96172,-51.10732,2.25045,0.83607
166,16700,-56.32087,1.17078,0.94407,-56.81432,1.49287,0.96717,-56.69132,1.08212,0.95719,-50.92907,2.71306,0.83563
167,16800,-56.12142,1.36413,0.93548,-56.22170,1.71140,0.95994,-56.43171,1.30053,0.95397,-50.39881,2.87176,0.82695
168,16900,-55.88058,1.69172,0.93048,-56.28988,1.88494,0.95538,-56.12839,1.24434,0.94783,-50.19494,1.80533,0.82448
169,17000,-55.62283,1.33952,0.93053,-56.26504,1.22595,0.95385,-55.86065,1.54246,0.94169,-50.37065,2.47252,0.81848
170,17100,-55.38740,1.35974,0.92373,-56.11409,1.18473,0.94297,-55.64521,1.40261,0.93475,-49.86684,3.49694,0.81486
171,17200,-55.20636,1.22006,0.91281,-55.91602,1.38296,0.94032,-55.39592,1.23422,0.93572,-49.87912,3.56790,0.80911
172,17300,-54.97597,1.15994,0.90918,-55.67040,1.07001,0.93343,-55.10442,1.31362,0.92426,-49.25091,2.76638,0.80828
173,17400,-54.70489,1.22102,0.90439,-55.38836,1.31878,0.92737,-54.84879,1.40477,0.91535,-48.84252,2.27389,0.80077
174,17500,-54.48403,1.62578,0.90112,-55.14677,1.11131,0.92064,-54.64051,1.23469,0.91623,-48.85268,1.89409,0.79632
175,17600,-54.30049,1.36590,0.89623,-54.94185,1.36974,0.91406,-54.39923,1.46368,0.91037,-48.56743,1.92289,0.79111
176,17700,-54.08920,1.22864,0.89217,-54.69225,1.50326,0.91011,-54.11009,1.28216,0.90156,-48.32798,1.82393,0.78336
177,17800,-53.83452,1.10005,0.88590,-54.41384,1.83228,0.90662,-53.87384,1.23841,0.89985,-48.07822,1.76709,0.77512
178,17900,-53.62196,1.32803,0.87842,-54.18261,1.07668,0.89829,-53.67182,1.30781,0.89474,-47.69437,2.09234,0.77342
179,18000,-53.44523,1.63185,0.87700,-53.98070,1.28954,0.89895,-53.41186,1.11367,0.88594,-47.49886,2.90407,0.77203
180,18100,-53.21750,1.24817,0.87311,-53.73969,1.53558,0.89122,-53.09180,1.08521,0.88386,-47.32939,3.85004,0.77140
181,18200,-52.96998,1.10932,0.86633,-53.46145,1.23650,0.88463,-52.83572,1.26668,0.87909,-47.32184,1.96768,0.75788
182,18300,-52.76928,1.13093,0.86166,-53.22295,1.28009,0.87794,-52.62852,1.20294,0.87616,-47.03172,3.30284,0.75549
183,18400,-52.57170,1.34993,0.85836,-53.02748,1.32794,0.87715,-52.35604,1.28923,0.86712,-46.75710,1.83077,0.75052
184,18500,-52.35031,1.50898,0.85425,-52.77819,1.27805,0.86949,-52.07706,1.26048,0.86444,-46.41109,1.75094,0.74523
185,18600,-52.10163,1.33478,0.84755,-52.51072,1.70217,0.86559,-51.83183,1.38990,0.85656,-46.39065,2.07916,0.74073
186,18700,-51.88326,1.60405,0.83988,-52.27691,1.10422,0.85872,-51.61546,0.95020,0.84831,-46.17902,2.36641,0.73442
187,18800,-51.70294,1.54951,0.83351,-52.07913,1.19272,0.85761,-51.34403,1.22684,0.84377,-45.60450,2.38370,0.73427
188,18900,-51.49334,1.47766,0.83390,-51.84010,1.13780,0.85244,-51.04565,1.25017,0.84257,-45.23193,2.11888,0.72664
189,19000,-51.24944,1.21383,0.82807,-51.57051,1.34706,0.84513,-50.78359,1.20726,0.83402,-45.33910,1.41870,0.72238
190,19100,-51.03392,1.75930,0.81843,-51.34201,1.19138,0.83929,-50.56689,1.07946,0.82573,-44.70646,2.29853,0.71924
191,19200,-50.85330,1.31382,0.82118,-51.13109,1.25968,0.83630,-50.29775,1.25120,0.82741,-44.65973,4.03383,0.71194
192,19300,-50.64944,1.19332,0.81259,-50.89476,1.35288,0.83387,-50.01097,1.05513,0.81589,-44.47753,1.98986,0.71487
193,19400,-50.40654,1.13062,0.81062,-50.62994,1.15659,0.82422,-49.76630,1.01921,0.81287,-43.96611,2.98735,0.70762
194,19500,-50.19646,1.46048,0.80295,-50.40782,1.37904,0.82159,-49.56890,1.28995,0.81270,-44.12203,1.72284,0.69991
195,19600,-50.02727,1.59942,0.79899,-50.21947,1.37268,0.81654,-49.33035,1.23652,0.80541,-43.75262,1.81769,0.69707
196,19700,-49.81152,1.45518,0.78985,-49.98553,1.27630,0.81314,-49.07941,1.35506,0.80511,-43.39163,1.92054,0.69558
197,19800,-49.56851,1.11269,0.79027,-49.72395,1.29150,0.80739,-48.86188,1.45879,0.79600,-43.41692,1.91961,0.69100
