iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
136,13700,0.58000,0.03395,1.59935,0.89995,0.04265,1.60186,0.85205,0.04284,1.60065
137,13800,0.57784,0.03351,1.59824,0.88131,0.04214,1.60131,0.82417,0.04213,1.60018
138,13900,0.58754,0.03341,1.59909,0.87560,0.04191,1.60129,0.82573,0.04187,1.59992
139,14000,0.58369,0.03292,1.59836,0.87921,0.04097,1.60004,0.84006,0.04120,1.60076
140,14100,0.57038,0.03294,1.59900,0.85851,0.04122,1.60105,0.84202,0.04075,1.59977
141,14200,0.58692,0.03254,1.59964,0.89317,0.04030,1.60195,0.84814,0.04049,1.59974
142,14300,0.57658,0.03211,1.59838,0.88862,0.03970,1.60124,0.84501,0.03973,1.59976
143,14400,0.58198,0.03175,1.59801,0.85860,0.03953,1.60052,0.80211,0.03983,1.59928
144,14500,0.58545,0.03138,1.59837,0.86227,0.03900,1.60075,0.82576,0.03946,1.59970
145,14600,0.59259,0.03118,1.59917,0.86400,0.03867,1.60052,0.84595,0.03875,1.59952
146,14700,0.60227,0.03110,1.59825,0.88119,0.03816,1.60101,0.83851,0.03838,1.59901
147,14800,0.58750,0.03089,1.59897,0.86229,0.03814,1.60028,0.84078,0.03809,1.59937
148,14900,0.59747,0.03042,1.59816,0.87017,0.03751,1.60085,0.81755,0.03815,1.59868
149,15000,0.60293,0.03039,1.59838,0.84341,0.03746,1.60064,0.86399,0.03704,1.59966
150,15100,0.59124,0.02974,1.59905,0.86630,0.03673,1.59986,0.81813,0.03699,1.59902
151,15200,0.57766,0.02975,1.59853,0.86347,0.03673,1.60030,0.82324,0.03676,1.59924
152,15300,0.59191,0.02966,1.59828,0.86658,0.03592,1.60007,0.81380,0.03634,1.59864
153,15400,0.60681,0.02928,1.59838,0.85562,0.03595,1.60049,0.82993,0.03556,1.59784
154,15500,0.61753,0.02898,1.59888,0.84505,0.03587,1.59951,0.80693,0.03545,1.59835
155,15600,0.58788,0.02883,1.59879,0.88743,0.03481,1.60016,0.79328,0.03549,1.59807
156,15700,0.60201,0.02856,1.59912,0.85375,0.03500,1.59956,0.81533,0.03494,1.59870
157,15800,0.62134,0.02859,1.59779,0.84079,0.03471,1.59867,0.80535,0.03459,1.59810
