iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,4.42856,0.31663,3.26188,0.28054,2.78398,0.26135
1,200,1.80738,0.23396,1.77712,0.22528,1.63389,0.21854
2,300,1.64685,0.22190,1.80471,0.21942,1.67462,0.21609
3,400,1.66414,0.22383,1.78944,0.22072,1.72611,0.21728
4,500,1.66561,0.22014,1.65823,0.21584,1.59009,0.21605
5,600,1.66484,0.21726,1.61992,0.21584,1.52119,0.21334
6,700,1.70719,0.21619,1.59366,0.21272,1.54754,0.21146
7,800,1.75668,0.21595,1.63609,0.21270,1.61762,0.21226
8,900,1.72809,0.21214,1.61098,0.20913,1.58140,0.21076
9,1000,1.76241,0.21181,1.62111,0.21043,1.61823,0.20944
10,1100,1.75518,0.20999,1.64417,0.21046,1.61155,0.20861
11,1200,1.84901,0.20988,1.64777,0.21045,1.62125,0.21014
12,1300,1.92919,0.21220,1.62403,0.21000,1.64184,0.20875
13,1400,1.89913,0.21040,1.73242,0.20940,1.67628,0.20660
14,1500,1.89779,0.21138,1.74193,0.20812,1.76185,0.21051
15,1600,1.98175,0.21036,1.73442,0.20938,1.74869,0.21008
16,1700,2.00268,0.21090,1.70864,0.20790,1.75007,0.20938
17,1800,2.02652,0.21023,1.70353,0.20932,1.70679,0.20682
18,1900,2.01188,0.20991,1.71826,0.20817,1.75339,0.20920
19,2000,2.01743,0.20959,1.78100,0.21039,1.73297,0.20577
20,2100,2.07349,0.20649,1.76804,0.20911,1.72172,0.20627
21,2200,2.13431,0.20963,1.76341,0.20707,1.77885,0.20713
22,2300,2.14407,0.20672,1.80708,0.20699,1.76733,0.20867
23,2400,2.17381,0.20946,1.84015,0.20795,1.80291,0.20788
24,2500,2.17995,0.20939,1.83058,0.20707,1.77782,0.20774
25,2600,2.23484,0.20959,1.87565,0.20963,1.82649,0.20815
26,2700,2.19352,0.20953,1.90193,0.20831,1.83308,0.20650
27,2800,2.16674,0.20960,1.89323,0.21041,1.86477,0.20933
28,2900,2.24480,0.21060,1.91243,0.20993,1.85284,0.20991
29,3000,2.24295,0.21100,1.92317,0.20894,1.90385,0.20918
30,3100,2.25841,0.20883,1.96949,0.20885,1.91327,0.21014
31,3200,2.21771,0.20823,1.95376,0.21068,1.89655,0.20989
32,3300,2.26285,0.21057,1.99724,0.21114,1.92344,0.21082
33,3400,2.30004,0.20893,1.92748,0.20813,1.93214,0.20842
34,3500,2.30355,0.20771,1.97990,0.20833,1.93898,0.20852
35,3600,2.35056,0.20968,2.02135,0.21064,1.92045,0.20889
36,3700,2.25908,0.20760,2.00634,0.20972,1.96765,0.20874
37,3800,2.30714,0.21010,2.02958,0.20778,1.96861,0.21156
38,3900,2.36644,0.21277,2.04797,0.21084,1.96850,0.21039
39,4000,2.37699,0.21110,2.05624,0.20968,2.03197,0.20850
40,4100,2.38516,0.20974,2.07614,0.21009,2.03782,0.20838
41,4200,2.38059,0.21008,2.04985,0.20918,2.02887,0.21227
42,4300,2.36266,0.21002,2.11732,0.21062,2.05263,0.21167
43,4400,2.36864,0.21079,2.07529,0.21255,2.06545,0.21021
44,4500,2.36649,0.20974,2.12709,0.21080,2.06338,0.20998
45,4600,2.42483,0.21261,2.10815,0.21014,2.06840,0.21193
46,4700,2.42662,0.21067,2.20833,0.21067,2.03997,0.21029
47,4800,2.50713,0.21295,2.18268,0.21049,2.09057,0.21069
48,4900,2.47627,0.21101,2.19671,0.21158,2.09189,0.21002
49,5000,2.46924,0.20908,2.23185,0.21072,2.19388,0.21087
50,5100,2.45330,0.20977,2.20062,0.21005,2.17799,0.21136
51,5200,2.40208,0.20923,2.19844,0.20951,2.13594,0.20962
52,5300,2.55781,0.21108,2.20453,0.20878,2.22655,0.20923
53,5400,2.48183,0.21130,2.16786,0.20946,2.13397,0.20919
54,5500,2.41494,0.20913,2.27578,0.21136,2.16322,0.20953
55,5600,2.51583,0.21213,2.25953,0.20912,2.28260,0.21119
56,5700,2.55369,0.20866,2.33381,0.21096,2.24096,0.20959
57,5800,2.62789,0.21046,2.22133,0.20763,2.23175,0.20920
58,5900,2.57222,0.21102,2.31156,0.21078,2.29775,0.20990
59,6000,2.57348,0.20844,2.30261,0.21073,2.29826,0.21085
60,6100,2.62979,0.20813,2.26841,0.20829,2.32018,0.20757
61,6200,2.61232,0.20988,2.36068,0.20882,2.31905,0.20931
62,6300,2.58468,0.20812,2.38740,0.21035,2.27544,0.20786
63,6400,2.65867,0.20817,2.30633,0.20620,2.30735,0.20672
64,6500,2.66458,0.20899,2.32573,0.20819,2.31049,0.20826
